date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair,played,pa_actual,hr_actual,hr_yes,graded_at
2026-08-13,822696,621020,Dansby Swanson,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,18,452,3.9,1.21,1.0,0.99,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.03206,11.9,,,575,+740,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,665953,Andrés Chaparro,Washington Nationals,Chicago Cubs,1,Kevin Gausman,592332,R,6,121,3.2,1.24,1.11,1.15,0.97,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.03866,11.9,,,,+740,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,657136,Connor Wong,Boston Red Sox,Toronto Blue Jays,0,Max Scherzer,453286,R,3,184,3.2,0.78,0.8,1.14,1.19,1.01,1.14,1.03,WIND 7 OUT,0.03835,11.8,840,675,700,+747,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,694203,Denzer Guzman,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,5,171,3.5,0.98,0.86,1.1,1.05,1.02,1.0,1.0,,0.03532,11.8,,,,+747,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823508,647304,Josh Naylor,Seattle Mariners,New York Yankees,0,Max Fried,608331,L,10,479,4.2,0.78,0.96,1.05,0.86,1.08,1.18,1.06,HOT 85F · WIND 9 OUT,0.02916,11.7,850,,750,+755,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,621438,Tyrone Taylor,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,10,176,3.2,1.4,1.06,1.01,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.03802,11.7,,,,+755,1,1,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,687093,Vaughn Grissom,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,7,303,3.8,0.85,1.17,1.15,1.05,1.02,1.0,1.0,,0.03208,11.7,900,675,750,+755,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,661388,William Contreras,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,11,481,4.3,0.82,1.01,0.88,1.18,1.1,1.0,1.0,,0.0285,11.7,517,450,500,+755,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,608324,Alex Bregman,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,16,542,4.6,0.98,1.05,1.01,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02647,11.6,,525,575,+762,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,669016,Brandon Marsh,Philadelphia Phillies,Minnesota Twins,0,Taj Bradley,671737,R,16,461,3.9,1.1,1.07,0.93,1.0,0.99,1.0,1.0,,0.03098,11.6,600,550,625,+762,1,4,1,1,2026-08-14T05:31:36Z
2026-08-13,824238,800050,Chase DeLauter,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,13,442,4.2,0.98,1.11,1.03,0.94,0.95,1.0,1.04,,0.02877,11.5,2200,,,+770,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,545341,Randal Grichuk,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,9,188,3.2,1.28,1.13,1.0,0.99,1.05,0.9,1.03,WIND 5 IN,0.0374,11.5,850,,700,+770,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,683734,Andrew Vaughn,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,5,243,3.2,0.82,0.92,1.15,1.18,1.1,1.0,1.0,,0.03737,11.5,710,,700,+770,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823508,642215,Weston Wilson,Seattle Mariners,New York Yankees,0,Max Fried,608331,L,4,109,3.2,1.07,0.98,0.97,0.86,1.08,1.18,1.06,HOT 85F · WIND 9 OUT,0.03713,11.4,,,,+777,1,3,1,1,2026-08-14T05:31:36Z
2026-08-13,822776,676391,Ernie Clement,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,9,480,4.0,0.73,1.07,1.13,0.99,1.01,1.14,1.03,WIND 7 OUT,0.02961,11.3,730,650,625,+785,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,656555,Rhys Hoskins,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,13,310,3.3,1.23,1.0,1.0,0.94,0.95,1.0,1.04,,0.03525,11.2,,,,+793,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,643217,Andrew Benintendi,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,12,355,3.4,1.07,0.88,1.09,0.99,1.05,0.9,1.03,WIND 5 IN,0.03434,11.2,,,,+793,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,683357,Owen Caissie,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,12,274,3.2,1.25,1.14,1.0,1.04,0.92,1.0,1.0,ROOF,0.03653,11.2,1200,,1100,+793,1,3,1,1,2026-08-14T05:31:36Z
2026-08-13,824238,608070,José Ramírez,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,10,388,4.3,0.9,0.84,1.05,0.94,0.95,1.0,1.04,,0.02703,11.1,2000,,2000,+801,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,650402,Gleyber Torres,Detroit Tigers,Cleveland Guardians,1,Parker Messick,800048,L,8,283,4.4,0.96,0.98,0.97,0.91,0.95,1.0,1.04,,0.02577,10.9,3000,,2000,+817,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,668804,Bryan Reynolds,Pittsburgh Pirates,Miami Marlins,0,Tyler Phillips,663969,R,15,533,4.3,0.94,0.93,0.99,1.0,0.92,1.0,1.0,ROOF,0.02631,10.8,1500,,1500,+826,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,663616,Trevor Larnach,Minnesota Twins,Philadelphia Phillies,1,Aaron Nola,605400,R,10,362,3.6,0.94,0.94,0.92,1.19,0.99,1.0,1.0,,0.03132,10.8,600,425,525,+826,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,663993,Nathaniel Lowe,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,13,300,3.3,1.25,1.13,0.92,0.94,0.95,1.0,1.04,,0.03304,10.5,2800,,,+852,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,665923,Esteury Ruiz,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,6,158,3.2,1.11,0.94,1.05,1.04,0.92,1.0,1.0,ROOF,0.03405,10.5,2000,,2000,+852,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,665926,Andrés Giménez,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,8,395,3.4,0.78,0.94,1.15,0.99,1.01,1.14,1.03,WIND 7 OUT,0.03211,10.5,1060,725,850,+852,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,665489,Vladimir Guerrero Jr.,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,7,479,4.2,0.63,0.97,1.15,0.99,1.01,1.14,1.03,WIND 7 OUT,0.02614,10.5,436,450,400,+852,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,683953,Travis Bazzana,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,9,377,4.3,0.86,1.09,1.03,0.94,0.95,1.0,1.04,,0.02522,10.4,1800,,1500,+862,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,805367,Chase Meidroth,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,12,481,4.2,0.87,1.03,1.01,0.99,1.05,0.9,1.03,WIND 5 IN,0.02582,10.4,,,1500,+862,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,678218,Brandon Valenzuela,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,8,218,3.2,1.11,1.0,0.85,0.99,1.01,1.14,1.03,WIND 7 OUT,0.03378,10.4,770,575,625,+862,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,695734,Daylen Lile,Washington Nationals,Chicago Cubs,1,Kevin Gausman,592332,R,15,496,4.1,0.99,1.16,0.97,0.97,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02611,10.3,560,525,500,+871,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,677649,Ezequiel Duran,Texas Rangers,Los Angeles Angels,0,Walbert Ureña,700712,R,13,427,3.8,1.0,1.05,1.05,0.86,1.02,1.0,1.0,,0.02817,10.3,1020,650,850,+871,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,666139,Josh Lowe,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,8,231,3.2,1.07,1.09,0.96,1.05,1.02,1.0,1.0,,0.03348,10.3,720,550,700,+871,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,691011,Drew Romo,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,6,164,3.4,1.09,0.99,0.97,0.99,1.05,0.9,1.03,WIND 5 IN,0.0312,10.2,,,,+880,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,683737,Michael Busch,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,14,541,4.5,0.89,0.98,0.99,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02366,10.2,,400,475,+880,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,669003,Garrett Mitchell,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,8,406,3.7,0.76,1.05,0.95,1.18,1.1,1.0,1.0,,0.02858,10.2,620,500,525,+880,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,805808,Kevin McGonigle,Detroit Tigers,Cleveland Guardians,1,Parker Messick,800048,L,12,526,4.5,0.82,0.94,1.02,0.91,0.95,1.0,1.04,,0.02326,10.1,1400,,1300,+890,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,663886,Tyler Stephenson,Cincinnati Reds,Chicago White Sox,0,Davis Martin,663436,R,11,328,3.6,1.06,1.1,1.02,0.91,1.05,0.9,1.03,WIND 5 IN,0.02927,10.1,,,,+890,1,5,1,1,2026-08-14T05:31:36Z
2026-08-13,823915,663656,Kyle Tucker,Los Angeles Dodgers,Milwaukee Brewers,1,Shane Drohan,675660,L,11,468,4.1,0.84,0.86,0.99,0.92,1.1,1.0,1.0,,0.02568,10.1,576,450,525,+890,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,695731,Braden Montgomery,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,4,214,4.0,0.8,0.94,1.1,0.99,1.05,0.9,1.03,WIND 5 IN,0.02591,10.0,1200,,1100,+900,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,803011,Sam Antonacci,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,8,397,4.0,0.77,0.8,1.14,0.99,1.05,0.9,1.03,WIND 5 IN,0.02601,10.0,2000,,1500,+900,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,694384,Nolan Schanuel,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,7,421,4.2,0.69,0.88,1.1,1.05,1.02,1.0,1.0,,0.02476,10.0,970,600,750,+900,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,624641,Edmundo Sosa,Philadelphia Phillies,Minnesota Twins,0,Taj Bradley,671737,R,5,196,3.2,0.92,0.95,1.15,1.0,0.99,1.0,1.0,,0.0321,9.9,,,,+910,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,807799,Masataka Yoshida,Boston Red Sox,Toronto Blue Jays,0,Max Scherzer,453286,R,5,285,3.4,0.75,0.93,0.93,1.19,1.01,1.14,1.03,WIND 7 OUT,0.02997,9.8,597,525,525,+920,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,672386,Alejandro Kirk,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,4,178,3.8,0.88,0.93,0.85,0.99,1.01,1.14,1.03,WIND 7 OUT,0.02676,9.8,,,,+920,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,668952,Ryan Kreidler,Minnesota Twins,Philadelphia Phillies,1,Aaron Nola,605400,R,5,213,3.2,0.88,1.06,0.99,1.19,0.99,1.0,1.0,,0.03152,9.7,,,,+931,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,605170,Victor Caratini,Minnesota Twins,Philadelphia Phillies,1,Aaron Nola,605400,R,7,327,3.7,0.81,0.96,0.93,1.19,0.99,1.0,1.0,,0.02733,9.7,,,,+931,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,696285,Jacob Young,Washington Nationals,Chicago Cubs,1,Kevin Gausman,592332,R,10,364,3.4,0.94,1.02,1.15,0.97,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02928,9.6,1120,1200,1100,+942,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,669242,Tommy Edman,Los Angeles Dodgers,Milwaukee Brewers,1,Shane Drohan,675660,L,3,166,3.7,0.82,1.07,1.05,0.92,1.1,1.0,1.0,,0.02657,9.5,571,360,500,+953,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,624424,Michael Conforto,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,9,209,3.2,1.21,0.98,0.93,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.03024,9.4,,525,575,+964,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,660688,Keibert Ruiz,Washington Nationals,Chicago Cubs,1,Kevin Gausman,592332,R,7,269,3.4,0.92,0.92,1.14,0.97,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02851,9.4,790,725,700,+964,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,592663,J.T. Realmuto,Philadelphia Phillies,Minnesota Twins,0,Taj Bradley,671737,R,8,336,3.8,0.86,1.02,0.98,1.0,0.99,1.0,1.0,,0.02569,9.4,750,650,700,+964,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,679822,Justin Foscue,Texas Rangers,Los Angeles Angels,0,Walbert Ureña,700712,R,7,158,3.2,1.2,0.98,0.94,0.86,1.02,1.0,1.0,,0.03032,9.4,,,,+964,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,694208,Moisés Ballesteros,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,6,209,3.2,0.97,1.03,0.96,1.05,1.02,1.0,1.0,,0.03044,9.4,610,500,525,+964,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,680574,Matt McLain,Cincinnati Reds,Chicago White Sox,0,Davis Martin,663436,R,10,353,3.7,0.95,0.9,1.01,0.91,1.05,0.9,1.03,WIND 5 IN,0.02592,9.3,950,,950,+975,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,687462,Spencer Horwitz,Pittsburgh Pirates,Miami Marlins,0,Tyler Phillips,663969,R,10,332,4.0,0.99,1.04,0.86,1.0,0.92,1.0,1.0,ROOF,0.02396,9.2,1200,,1300,+987,1,6,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,672640,Otto Lopez,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,9,510,4.3,0.7,0.91,1.09,1.04,0.92,1.0,1.0,ROOF,0.02223,9.2,2500,,2000,+987,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,553869,Elias Díaz,Texas Rangers,Los Angeles Angels,0,Walbert Ureña,700712,R,5,154,3.2,1.03,0.84,1.07,0.86,1.02,1.0,1.0,,0.02958,9.2,920,800,750,+987,1,1,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,663604,Brandon Lockridge,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,0,104,3.2,0.66,0.83,1.14,1.18,1.1,1.0,1.0,,0.02962,9.2,,,,+987,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,701678,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,1,Parker Messick,800048,L,6,213,3.2,0.96,0.93,1.1,0.91,0.95,1.0,1.04,,0.0293,9.1,2200,,1300,+999,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,680779,Henry Davis,Pittsburgh Pirates,Miami Marlins,0,Tyler Phillips,663969,R,8,243,3.2,1.04,1.02,0.99,1.0,0.92,1.0,1.0,ROOF,0.02891,9.0,,,,+1011,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,694378,Jacob Gonzalez,Pittsburgh Pirates,Miami Marlins,0,Tyler Phillips,663969,R,5,161,3.2,1.01,1.06,1.02,1.0,0.92,1.0,1.0,ROOF,0.02904,9.0,,,,+1011,1,5,1,1,2026-08-14T05:31:36Z
2026-08-13,822776,669701,Josh Smith,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,2,174,3.2,0.71,0.92,1.12,0.99,1.01,1.14,1.03,WIND 7 OUT,0.0285,8.8,,,,+1036,1,1,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,666152,David Hamilton,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,3,293,3.3,0.61,0.86,1.15,1.18,1.1,1.0,1.0,,0.02753,8.8,1120,800,950,+1036,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,682622,Noelvi Marte,Cincinnati Reds,Chicago White Sox,0,Davis Martin,663436,R,6,192,3.3,1.01,0.9,1.0,0.91,1.05,0.9,1.03,WIND 5 IN,0.02727,8.7,,,,+1049,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823508,621493,Taylor Ward,Seattle Mariners,New York Yankees,0,Max Fried,608331,L,7,538,4.5,0.58,1.16,0.96,0.86,1.08,1.18,1.06,HOT 85F · WIND 9 OUT,0.01995,8.7,,,,+1049,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,681082,Bryson Stott,Philadelphia Phillies,Minnesota Twins,0,Taj Bradley,671737,R,8,453,3.9,0.71,0.95,1.06,1.0,0.99,1.0,1.0,,0.02281,8.6,660,775,700,+1063,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,595879,Javier Báez,Detroit Tigers,Cleveland Guardians,1,Parker Messick,800048,L,2,128,3.7,0.81,1.03,1.05,0.91,0.95,1.0,1.04,,0.02376,8.5,2800,,2000,+1076,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,607043,Brandon Nimmo,Texas Rangers,Los Angeles Angels,0,Walbert Ureña,700712,R,13,486,4.2,0.91,0.9,0.85,0.86,1.02,1.0,1.0,,0.02082,8.5,551,500,500,+1076,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,672724,Oswald Peraza,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,7,313,3.2,0.84,0.8,1.0,1.05,1.02,1.0,1.0,,0.02746,8.5,840,775,700,+1076,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,807712,Luke Keaschall,Minnesota Twins,Philadelphia Phillies,1,Aaron Nola,605400,R,6,445,3.9,0.61,0.93,0.98,1.19,0.99,1.0,1.0,,0.02193,8.3,,725,850,+1105,1,4,1,1,2026-08-14T05:31:36Z
2026-08-13,823995,624428,Adam Frazier,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,1,103,3.2,0.77,0.89,1.07,1.05,1.02,1.0,1.0,,0.02685,8.3,,,,+1105,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,672275,Patrick Bailey,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,6,252,3.2,0.88,0.95,1.04,0.94,0.95,1.0,1.04,,0.02616,8.1,,,,+1135,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,690984,Petey Halpin,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,2,123,3.2,0.82,0.96,1.11,0.94,0.95,1.0,1.04,,0.02618,8.1,,,,+1135,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,664770,Nathan Lukes,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,6,308,3.5,0.78,0.85,0.85,0.99,1.01,1.14,1.03,WIND 7 OUT,0.02385,8.1,1320,900,1100,+1135,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822776,664702,Myles Straw,Toronto Blue Jays,Boston Red Sox,1,Payton Tolle,801139,L,3,233,3.2,0.69,0.91,1.04,0.99,1.01,1.14,1.03,WIND 7 OUT,0.0258,8.0,960,1600,1100,+1150,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,623168,Tyler Heineman,Los Angeles Angels,Texas Rangers,1,Jacob deGrom,594798,R,1,141,3.2,0.68,0.87,1.15,1.05,1.02,1.0,1.0,,0.02565,8.0,1380,1000,1100,+1150,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,500743,Miguel Rojas,Los Angeles Dodgers,Milwaukee Brewers,1,Shane Drohan,675660,L,3,188,3.2,0.77,1.03,1.07,0.92,1.1,1.0,1.0,,0.02557,8.0,760,850,750,+1150,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,677587,Brayan Rocchio,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,9,463,3.9,0.75,0.92,0.98,0.94,0.95,1.0,1.04,,0.02087,7.9,2500,,2000,+1166,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,676439,Hunter Feduccia,Los Angeles Dodgers,Milwaukee Brewers,1,Shane Drohan,675660,L,3,176,3.2,0.79,0.91,1.04,0.92,1.1,1.0,1.0,,0.02554,7.9,880,1000,850,+1166,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,687401,Joey Ortiz,Milwaukee Brewers,Los Angeles Dodgers,0,Roki Sasaki,808963,R,5,287,3.2,0.75,0.97,0.85,1.18,1.1,1.0,1.0,,0.02512,7.8,,725,,+1182,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,595978,Austin Hedges,Cleveland Guardians,Detroit Tigers,0,Keider Montero,672456,R,4,185,3.2,0.86,1.06,1.0,0.94,0.95,1.0,1.04,,0.02473,7.7,3500,,2600,+1199,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,682663,Agustín Ramírez,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,2,147,3.9,0.77,0.85,0.9,1.04,0.92,1.0,1.0,ROOF,0.02016,7.6,2500,,2000,+1216,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,663647,Ke'Bryan Hayes,Cincinnati Reds,Chicago White Sox,0,Davis Martin,663436,R,4,180,3.2,0.87,0.95,1.02,0.91,1.05,0.9,1.03,WIND 5 IN,0.02405,7.5,1100,,1300,+1233,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,671976,Tristan Peters,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,6,351,3.2,0.72,0.88,1.12,0.99,1.05,0.9,1.03,WIND 5 IN,0.02377,7.4,,,,+1251,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,665804,Miguel Amaya,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,4,194,3.2,0.84,1.05,1.05,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02367,7.4,,,850,+1251,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,688363,Graham Pauley,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,1,106,3.2,0.76,0.86,1.06,1.04,0.92,1.0,1.0,ROOF,0.02348,7.3,,,,+1270,1,1,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,677588,José Tena,Washington Nationals,Chicago Cubs,1,Kevin Gausman,592332,R,6,236,3.2,0.91,1.0,0.95,0.97,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02343,7.3,800,725,750,+1270,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,669364,Xavier Edwards,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,6,509,4.2,0.56,0.8,1.06,1.04,0.92,1.0,1.0,ROOF,0.01731,7.1,3000,,2600,+1308,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823508,645302,Victor Robles,Seattle Mariners,New York Yankees,0,Max Fried,608331,L,0,126,3.2,0.61,0.87,1.0,0.86,1.08,1.18,1.06,HOT 85F · WIND 9 OUT,0.02201,6.9,,,,+1349,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823995,694497,Evan Carter,Texas Rangers,Los Angeles Angels,0,Walbert Ureña,700712,R,8,340,3.3,0.86,1.03,0.93,0.86,1.02,1.0,1.0,,0.02138,6.9,820,600,700,+1349,1,4,0,0,2026-08-14T05:31:36Z
2026-08-13,824238,690993,Colt Keith,Detroit Tigers,Cleveland Guardians,1,Parker Messick,800048,L,8,344,3.2,0.85,0.93,0.93,0.91,0.95,1.0,1.04,,0.02192,6.8,,,,+1371,1,1,0,0,2026-08-14T05:31:36Z
2026-08-13,823508,660844,Leo Rivas,Seattle Mariners,New York Yankees,0,Max Fried,608331,L,0,129,3.2,0.61,0.88,1.0,0.86,1.08,1.18,1.06,HOT 85F · WIND 9 OUT,0.02181,6.8,1700,,1500,+1371,1,2,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,608348,Carson Kelly,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,7,321,3.6,0.82,0.8,0.87,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.01926,6.8,,650,,+1371,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823669,650333,Luis Arraez,Philadelphia Phillies,Minnesota Twins,0,Taj Bradley,671737,R,5,506,4.4,0.52,0.84,1.01,1.0,0.99,1.0,1.0,,0.01583,6.8,1220,1200,1100,+1371,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,824561,700337,Edgar Quero,Chicago White Sox,Cincinnati Reds,1,Andrew Abbott,671096,L,3,207,3.2,0.73,1.14,1.0,0.99,1.05,0.9,1.03,WIND 5 IN,0.02156,6.7,1900,,1300,+1393,1,5,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,677870,Leo Jiménez,Miami Marlins,Pittsburgh Pirates,1,Braxton Ashcraft,677952,R,2,161,3.2,0.74,0.8,1.0,1.04,0.92,1.0,1.0,ROOF,0.02145,6.7,3500,,4000,+1393,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,822696,699393,Pedro Ramírez,Chicago Cubs,Washington Nationals,0,Cade Cavalli,676917,R,2,129,3.2,0.81,0.84,0.99,0.96,1.0,0.84,1.08,HOT 89F · WIND 8 IN,0.02156,6.7,,,,+1393,1,3,0,0,2026-08-14T05:31:36Z
2026-08-13,823915,669743,Alex Call,Los Angeles Dodgers,Milwaukee Brewers,1,Shane Drohan,675660,L,1,150,3.2,0.67,0.98,1.04,0.92,1.1,1.0,1.0,,0.02145,6.7,,,,+1393,0,0,0,0,2026-08-14T05:31:36Z
2026-08-13,823829,693304,Nick Gonzales,Pittsburgh Pirates,Miami Marlins,0,Tyler Phillips,663969,R,6,481,4.1,0.58,0.92,1.01,1.0,0.92,1.0,1.0,ROOF,0.01655,6.6,2500,,2600,+1415,1,5,0,0,2026-08-14T05:31:36Z
