pitcher,pt,n,date
677161,ST,7,2026-04-12
678368,CH,18,2026-04-12
678368,CU,4,2026-04-12
678368,FC,18,2026-04-12
678368,FF,18,2026-04-12
678368,SI,10,2026-04-12
678368,ST,22,2026-04-12
678394,CH,7,2026-04-12
678394,CU,6,2026-04-12
678394,FC,22,2026-04-12
678394,FF,1,2026-04-12
678394,SI,49,2026-04-12
678394,ST,9,2026-04-12
678606,SI,3,2026-04-12
678606,SL,3,2026-04-12
680704,FF,4,2026-04-12
680704,SI,1,2026-04-12
680704,SL,12,2026-04-12
680742,CH,4,2026-04-12
680742,CU,1,2026-04-12
680742,FF,4,2026-04-12
680742,SI,4,2026-04-12
680742,SL,5,2026-04-12
680767,FF,8,2026-04-12
680767,SI,1,2026-04-12
680767,SL,4,2026-04-12
681151,CH,1,2026-04-12
681151,FC,1,2026-04-12
681151,FF,19,2026-04-12
681151,SI,9,2026-04-12
681151,ST,8,2026-04-12
681402,FF,4,2026-04-12
681402,SL,4,2026-04-12
681799,FC,7,2026-04-12
681799,SI,2,2026-04-12
681799,ST,4,2026-04-12
681867,CH,4,2026-04-12
681867,FF,2,2026-04-12
681867,SI,2,2026-04-12
681867,ST,1,2026-04-12
682842,SI,11,2026-04-12
682842,SL,7,2026-04-12
682995,CH,1,2026-04-12
682995,FF,11,2026-04-12
682995,FS,6,2026-04-12
682995,SI,8,2026-04-12
682995,SL,5,2026-04-12
682995,ST,1,2026-04-12
683175,FF,3,2026-04-12
683175,ST,8,2026-04-12
683232,CH,3,2026-04-12
683232,CU,3,2026-04-12
683232,FF,9,2026-04-12
683232,SL,2,2026-04-12
683618,FC,1,2026-04-12
683618,FF,5,2026-04-12
683618,SI,5,2026-04-12
683618,SL,6,2026-04-12
685005,CH,5,2026-04-12
685005,FF,12,2026-04-12
685005,SI,10,2026-04-12
685005,SL,13,2026-04-12
685126,CH,4,2026-04-12
685126,FF,6,2026-04-12
685126,SL,6,2026-04-12
686563,CH,1,2026-04-12
686563,FF,8,2026-04-12
686563,SL,2,2026-04-12
686563,ST,3,2026-04-12
686610,CU,11,2026-04-12
686610,FC,4,2026-04-12
686610,FF,6,2026-04-12
686610,ST,4,2026-04-12
686973,CH,5,2026-04-12
686973,CU,4,2026-04-12
686973,FF,6,2026-04-12
686973,SL,1,2026-04-12
687330,CH,5,2026-04-12
687330,FF,3,2026-04-12
687330,SI,9,2026-04-12
687330,ST,1,2026-04-12
687396,FF,3,2026-04-12
687396,SI,3,2026-04-12
687396,SL,3,2026-04-12
688158,CU,8,2026-04-12
688158,FF,8,2026-04-12
688158,SI,7,2026-04-12
688158,SL,10,2026-04-12
689254,FC,8,2026-04-12
689254,ST,5,2026-04-12
689266,FC,13,2026-04-12
689266,SI,19,2026-04-12
689266,SL,1,2026-04-12
689296,ST,3,2026-04-12
691725,CU,11,2026-04-12
691725,FF,28,2026-04-12
691725,FS,7,2026-04-12
691725,SI,6,2026-04-12
691725,SL,14,2026-04-12
691725,ST,14,2026-04-12
691799,CU,5,2026-04-12
691799,FF,17,2026-04-12
691799,SI,1,2026-04-12
691799,SL,4,2026-04-12
693312,CU,2,2026-04-12
693312,FF,26,2026-04-12
693312,SL,12,2026-04-12
693645,CU,6,2026-04-12
693645,FC,15,2026-04-12
693645,FF,50,2026-04-12
693645,SI,13,2026-04-12
693645,SL,1,2026-04-12
694037,FF,12,2026-04-12
694037,FS,4,2026-04-12
694361,CU,10,2026-04-12
694361,FF,17,2026-04-12
694361,SL,4,2026-04-12
694361,ST,6,2026-04-12
694363,CH,9,2026-04-12
694363,FC,7,2026-04-12
694363,FF,18,2026-04-12
694363,SI,6,2026-04-12
694363,SL,10,2026-04-12
696147,CH,7,2026-04-12
696147,SI,12,2026-04-12
696147,SL,14,2026-04-12
696149,CH,20,2026-04-12
696149,FF,38,2026-04-12
696149,SL,17,2026-04-12
696149,ST,16,2026-04-12
699134,CH,6,2026-04-12
699134,FF,6,2026-04-12
699134,SI,4,2026-04-12
699134,SL,3,2026-04-12
700249,CH,9,2026-04-12
700249,CU,30,2026-04-12
700249,FF,37,2026-04-12
700249,SI,5,2026-04-12
700249,SL,16,2026-04-12
702070,CH,15,2026-04-12
702070,CU,12,2026-04-12
702070,FC,15,2026-04-12
702070,FF,21,2026-04-12
702070,SL,4,2026-04-12
702193,CH,2,2026-04-12
702193,CU,8,2026-04-12
702193,FC,9,2026-04-12
702193,FF,17,2026-04-12
702193,SI,15,2026-04-12
702193,ST,16,2026-04-12
702303,CU,3,2026-04-12
702303,FF,10,2026-04-12
702303,SL,6,2026-04-12
801403,CH,1,2026-04-12
801403,CU,1,2026-04-12
801403,FF,2,2026-04-12
801403,SI,4,2026-04-12
801403,SL,1,2026-04-12
801403,ST,1,2026-04-12
808963,FF,32,2026-04-12
808963,FS,33,2026-04-12
808963,SL,29,2026-04-12
518585,FF,8,2026-04-13
518585,FS,7,2026-04-13
518585,SL,3,2026-04-13
518886,CU,2,2026-04-13
518886,FF,10,2026-04-13
518886,ST,1,2026-04-13
519141,CU,4,2026-04-13
519141,FF,8,2026-04-13
543135,CU,14,2026-04-13
543135,FC,15,2026-04-13
543135,FF,8,2026-04-13
543135,FS,32,2026-04-13
543135,SI,14,2026-04-13
543135,SL,1,2026-04-13
544150,CH,10,2026-04-13
544150,CU,5,2026-04-13
544150,FC,5,2026-04-13
544150,FF,20,2026-04-13
579328,CU,6,2026-04-13
579328,FC,10,2026-04-13
579328,FF,21,2026-04-13
579328,FS,19,2026-04-13
579328,SL,26,2026-04-13
605447,FF,15,2026-04-13
605447,SL,10,2026-04-13
607481,CU,7,2026-04-13
607481,FF,1,2026-04-13
607481,SI,12,2026-04-13
607481,ST,2,2026-04-13
621112,CU,1,2026-04-13
621112,FC,2,2026-04-13
621112,SI,2,2026-04-13
621112,ST,1,2026-04-13
622663,CH,9,2026-04-13
622663,FC,28,2026-04-13
622663,FF,15,2026-04-13
622663,SI,20,2026-04-13
622663,SL,3,2026-04-13
622663,ST,19,2026-04-13
641312,CH,11,2026-04-13
641312,FF,16,2026-04-13
641312,SI,4,2026-04-13
641312,SL,12,2026-04-13
641312,ST,6,2026-04-13
641585,CH,7,2026-04-13
