batter,date,game_pk,bat_team,home_team,pa_n,hr,pa_vl,hr_vl,pa_vr,hr_vr
690976,2026-05-10,823954,LAD,LAD,4,0,0,0,4,0
690993,2026-05-10,824113,DET,KC,3,0,1,0,2,0
691011,2026-05-10,824605,CWS,CWS,3,0,0,0,3,0
691016,2026-05-10,824845,ATH,BAL,4,0,0,0,4,0
691023,2026-05-10,823305,STL,SD,4,1,0,0,4,1
691026,2026-05-10,823305,STL,SD,4,0,0,0,4,0
691406,2026-05-10,824765,TB,BOS,4,1,3,1,1,0
691594,2026-05-10,823868,MIA,MIA,4,0,0,0,4,0
691718,2026-05-10,822902,CHC,TEX,3,0,1,0,2,0
691720,2026-05-10,823463,COL,PHI,3,0,3,0,0,0
691781,2026-05-10,823868,WSH,MIA,4,0,0,0,4,0
691785,2026-05-10,824765,BOS,BOS,4,0,0,0,4,0
691788,2026-05-10,823868,MIA,MIA,4,0,1,0,3,0
693304,2026-05-10,823221,PIT,SF,6,0,2,0,4,0
693307,2026-05-10,824113,DET,KC,5,0,3,0,2,0
694192,2026-05-10,823793,MIL,MIL,5,0,3,0,2,0
694208,2026-05-10,822902,CHC,TEX,4,0,1,0,3,0
694212,2026-05-10,824845,BAL,BAL,4,0,0,0,4,0
694362,2026-05-10,824520,CIN,CIN,4,0,0,0,4,0
694377,2026-05-10,823221,PIT,SF,3,0,0,0,3,0
694384,2026-05-10,822819,LAA,TOR,4,0,3,0,1,0
694497,2026-05-10,822902,TEX,TEX,4,1,1,0,3,1
694728,2026-05-10,824520,HOU,CIN,3,0,2,0,1,0
695257,2026-05-10,823221,PIT,SF,1,0,0,0,1,0
695336,2026-05-10,823305,STL,SD,2,0,0,0,2,0
695506,2026-05-10,824113,KC,KC,4,0,2,0,2,0
695578,2026-05-10,823868,WSH,MIA,4,0,0,0,4,0
695600,2026-05-10,824113,KC,KC,4,0,2,0,2,0
695657,2026-05-10,824605,CWS,CWS,4,0,1,0,3,0
695734,2026-05-10,823868,WSH,MIA,4,0,1,0,3,0
696030,2026-05-10,822902,TEX,TEX,3,0,1,0,2,0
696100,2026-05-10,823463,COL,PHI,4,0,3,0,1,0
696285,2026-05-10,823868,WSH,MIA,4,0,1,0,3,0
699912,2026-05-10,825085,AZ,AZ,1,0,1,0,0,0
700250,2026-05-10,823793,NYY,MIL,4,0,2,0,2,0
700337,2026-05-10,824605,CWS,CWS,1,0,1,0,0,0
700932,2026-05-10,824440,CLE,CLE,3,0,2,0,1,0
701305,2026-05-10,824520,HOU,CIN,1,0,1,0,0,0
701358,2026-05-10,824520,HOU,CIN,3,0,2,0,1,0
701398,2026-05-10,824520,CIN,CIN,4,0,0,0,4,0
701538,2026-05-10,823305,SD,SD,5,0,1,0,4,0
701675,2026-05-10,823305,STL,SD,3,0,0,0,3,0
701678,2026-05-10,824113,DET,KC,2,0,2,0,0,0
701762,2026-05-10,824845,ATH,BAL,4,0,1,0,3,0
701807,2026-05-10,825085,NYM,AZ,3,0,3,0,0,0
702222,2026-05-10,823463,PHI,PHI,3,0,0,0,3,0
702284,2026-05-10,824605,SEA,CWS,4,0,1,0,3,0
702332,2026-05-10,824765,BOS,BOS,4,0,0,0,4,0
800050,2026-05-10,824440,CLE,CLE,5,0,2,0,3,0
802139,2026-05-10,823305,STL,SD,4,0,0,0,4,0
802415,2026-05-10,824765,TB,BOS,4,0,3,0,1,0
803011,2026-05-10,824605,CWS,CWS,4,0,0,0,4,0
804606,2026-05-10,823221,PIT,SF,6,1,1,0,5,1
805300,2026-05-10,823868,MIA,MIA,4,0,0,0,4,0
805367,2026-05-10,824605,CWS,CWS,3,0,1,0,2,0
805779,2026-05-10,824845,ATH,BAL,2,0,0,0,2,0
805808,2026-05-10,824113,DET,KC,5,0,4,0,1,0
805811,2026-05-10,823221,SF,SF,2,0,0,0,2,0
805904,2026-05-10,824520,HOU,CIN,2,0,2,0,0,0
807712,2026-05-10,824440,MIN,CLE,4,0,0,0,4,0
807713,2026-05-10,822902,CHC,TEX,3,0,1,0,2,0
807799,2026-05-10,824765,BOS,BOS,3,0,0,0,3,0
808959,2026-05-10,824605,CWS,CWS,4,0,1,0,3,0
808975,2026-05-10,823954,LAD,LAD,4,0,0,0,4,0
808982,2026-05-10,823221,SF,SF,6,0,2,0,4,0
810938,2026-05-10,824765,TB,BOS,4,0,2,0,2,0
814439,2026-05-10,825085,AZ,AZ,4,0,3,0,1,0
823550,2026-05-10,823305,SD,SD,2,0,0,0,2,0
457705,2026-05-11,822901,TEX,TEX,1,0,1,0,0,0
500743,2026-05-11,823953,LAD,LAD,2,0,1,0,1,0
502671,2026-05-11,824844,NYY,BAL,2,0,1,0,1,0
514888,2026-05-11,824199,HOU,HOU,5,0,0,0,5,0
518692,2026-05-11,823953,LAD,LAD,4,0,1,0,3,0
543309,2026-05-11,822901,TEX,TEX,3,0,0,0,3,0
543807,2026-05-11,822818,TOR,TOR,4,0,0,0,4,0
543877,2026-05-11,824199,HOU,HOU,3,0,0,0,3,0
545121,2026-05-11,822901,AZ,TEX,4,0,2,0,2,0
545361,2026-05-11,824441,LAA,CLE,5,0,3,0,2,0
571448,2026-05-11,822901,AZ,TEX,4,0,2,0,2,0
571970,2026-05-11,823953,LAD,LAD,4,1,0,0,4,1
572233,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
592450,2026-05-11,824844,NYY,BAL,4,0,0,0,4,0
592626,2026-05-11,822901,TEX,TEX,2,0,0,0,2,0
605141,2026-05-11,823953,LAD,LAD,5,0,1,0,4,0
606192,2026-05-11,823953,LAD,LAD,4,0,0,0,4,0
606466,2026-05-11,822901,AZ,TEX,4,0,0,0,4,0
607043,2026-05-11,822901,TEX,TEX,4,0,0,0,4,0
608070,2026-05-11,824441,CLE,CLE,5,0,1,0,4,0
608369,2026-05-11,822901,TEX,TEX,4,0,0,0,4,0
608701,2026-05-11,824199,SEA,HOU,1,0,1,0,0,0
621493,2026-05-11,824844,BAL,BAL,4,0,3,0,1,0
624413,2026-05-11,824844,BAL,BAL,3,0,3,0,0,0
624585,2026-05-11,824441,LAA,CLE,5,0,3,0,2,0
641355,2026-05-11,824844,NYY,BAL,4,0,0,0,4,0
641487,2026-05-11,824199,SEA,HOU,4,0,1,0,3,0
641584,2026-05-11,822818,TB,TOR,4,0,0,0,4,0
641857,2026-05-11,824844,NYY,BAL,4,0,1,0,3,0
641933,2026-05-11,824844,BAL,BAL,3,0,3,0,0,0
642215,2026-05-11,824844,BAL,BAL,3,0,3,0,0,0
642715,2026-05-11,823953,SF,LAD,5,0,0,0,5,0
646240,2026-05-11,823953,SF,LAD,5,1,1,0,4,1
647304,2026-05-11,824199,SEA,HOU,4,0,1,0,3,0
650333,2026-05-11,823953,SF,LAD,6,0,2,0,4,0
650490,2026-05-11,822818,TB,TOR,5,0,0,0,5,0
656305,2026-05-11,823953,SF,LAD,5,0,0,0,5,0
656555,2026-05-11,824441,CLE,CLE,5,0,1,0,4,0
656775,2026-05-11,822818,TB,TOR,4,0,2,0,2,0
660162,2026-05-11,824441,LAA,CLE,1,0,0,0,1,0
660271,2026-05-11,823953,LAD,LAD,5,0,1,0,4,0
660821,2026-05-11,822818,TOR,TOR,2,0,0,0,2,0
662139,2026-05-11,822818,TOR,TOR,4,0,0,0,4,0
663656,2026-05-11,823953,LAD,LAD,4,0,1,0,3,0
663728,2026-05-11,824199,SEA,HOU,4,0,1,0,3,0
663757,2026-05-11,824844,NYY,BAL,4,0,1,0,3,0
664056,2026-05-11,823953,SF,LAD,5,0,1,0,4,0
664702,2026-05-11,822818,TOR,TOR,2,0,1,0,1,0
665489,2026-05-11,822818,TOR,TOR,4,0,0,0,4,0
665750,2026-05-11,824844,BAL,BAL,3,0,3,0,0,0
665861,2026-05-11,824441,LAA,CLE,3,0,2,0,1,0
665862,2026-05-11,824844,NYY,BAL,4,0,1,0,3,0
665926,2026-05-11,822818,TOR,TOR,4,2,1,1,3,1
666018,2026-05-11,822818,TB,TOR,5,1,0,0,5,1
666139,2026-05-11,824441,LAA,CLE,2,0,0,0,2,0
666176,2026-05-11,824441,LAA,CLE,4,0,3,0,1,0
666971,2026-05-11,822901,AZ,TEX,4,0,1,0,3,0
668227,2026-05-11,824199,SEA,HOU,4,0,1,0,3,0
668939,2026-05-11,824844,BAL,BAL,4,0,3,0,1,0
669224,2026-05-11,824844,NYY,BAL,3,0,1,0,2,0
669257,2026-05-11,823953,LAD,LAD,4,0,0,0,4,0
669326,2026-05-11,824441,LAA,CLE,2,0,2,0,0,0
669394,2026-05-11,822901,TEX,TEX,3,0,0,0,3,0
669477,2026-05-11,823953,SF,LAD,5,0,1,0,4,0
669699,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
670042,2026-05-11,824199,SEA,HOU,3,0,0,0,3,0
670541,2026-05-11,824199,HOU,HOU,5,0,0,0,5,0
670623,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
670764,2026-05-11,822818,TB,TOR,4,0,2,0,2,0
671218,2026-05-11,823953,SF,LAD,5,0,0,0,5,0
672515,2026-05-11,822901,AZ,TEX,4,0,1,0,3,0
672695,2026-05-11,822901,AZ,TEX,4,0,1,0,3,0
672724,2026-05-11,824441,LAA,CLE,4,0,2,0,2,0
672960,2026-05-11,822818,TOR,TOR,4,0,0,0,4,0
673962,2026-05-11,822901,TEX,TEX,4,0,0,0,4,0
676391,2026-05-11,822818,TOR,TOR,4,0,1,0,3,0
676439,2026-05-11,822818,TB,TOR,4,0,2,0,2,0
677587,2026-05-11,824441,CLE,CLE,4,0,0,0,4,0
677594,2026-05-11,824199,SEA,HOU,4,1,1,0,3,1
677649,2026-05-11,822901,TEX,TEX,4,0,0,0,4,0
677942,2026-05-11,824844,BAL,BAL,3,0,3,0,0,0
678218,2026-05-11,822818,TOR,TOR,3,0,1,0,2,0
679822,2026-05-11,822901,TEX,TEX,1,0,1,0,0,0
680474,2026-05-11,824844,NYY,BAL,4,0,1,0,3,0
680700,2026-05-11,822818,TB,TOR,4,0,0,0,4,0
680728,2026-05-11,822901,AZ,TEX,3,0,1,0,2,0
680757,2026-05-11,824441,CLE,CLE,5,0,1,0,4,0
680977,2026-05-11,824199,SEA,HOU,4,0,1,0,3,0
681624,2026-05-11,823953,LAD,LAD,4,0,0,0,4,0
681807,2026-05-11,824441,CLE,CLE,4,0,1,0,3,0
682177,2026-05-11,824441,CLE,CLE,4,0,1,0,3,0
682818,2026-05-11,822818,TOR,TOR,4,0,0,0,4,0
682987,2026-05-11,824844,NYY,BAL,2,0,0,0,2,0
682998,2026-05-11,822901,AZ,TEX,4,0,1,0,3,0
683002,2026-05-11,824844,BAL,BAL,4,0,3,0,1,0
683679,2026-05-11,823953,SF,LAD,5,0,2,0,3,0
683953,2026-05-11,824441,CLE,CLE,4,0,1,0,3,0
686527,2026-05-11,824199,SEA,HOU,3,0,0,0,3,0
687093,2026-05-11,824441,LAA,CLE,5,0,3,0,2,0
687263,2026-05-11,824441,LAA,CLE,5,0,3,0,2,0
690984,2026-05-11,824441,CLE,CLE,1,0,0,0,1,0
691406,2026-05-11,822818,TB,TOR,5,0,0,0,5,0
691723,2026-05-11,824844,BAL,BAL,3,1,3,1,0,0
694384,2026-05-11,824441,LAA,CLE,4,0,3,0,1,0
694497,2026-05-11,822901,TEX,TEX,2,0,0,0,2,0
694728,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
696030,2026-05-11,822901,TEX,TEX,3,0,0,0,3,0
699912,2026-05-11,822901,AZ,TEX,1,0,1,0,0,0
700250,2026-05-11,824844,NYY,BAL,4,1,0,0,4,1
700932,2026-05-11,824441,CLE,CLE,5,0,1,0,4,0
701305,2026-05-11,824199,HOU,HOU,1,0,0,0,1,0
701358,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
702284,2026-05-11,824199,SEA,HOU,3,0,0,0,3,0
800050,2026-05-11,824441,CLE,CLE,4,0,1,0,3,0
802415,2026-05-11,822818,TB,TOR,5,0,2,0,3,0
805904,2026-05-11,824199,HOU,HOU,4,0,0,0,4,0
808975,2026-05-11,823953,LAD,LAD,2,0,0,0,2,0
808982,2026-05-11,823953,SF,LAD,6,0,2,0,4,0
814439,2026-05-11,822901,AZ,TEX,3,0,0,0,3,0
502671,2026-05-12,824843,NYY,BAL,5,1,4,1,1,0
514888,2026-05-12,824197,HOU,HOU,4,0,0,0,4,0
518692,2026-05-12,823951,LAD,LAD,4,0,1,0,3,0
521692,2026-05-12,824604,KC,CWS,5,1,1,0,4,1
542303,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
543309,2026-05-12,822903,TEX,TEX,4,0,0,0,4,0
543760,2026-05-12,823632,NYM,NYM,5,0,1,0,4,0
543807,2026-05-12,822817,TOR,TOR,5,0,3,0,2,0
543877,2026-05-12,824197,HOU,HOU,3,0,0,0,3,0
545121,2026-05-12,822903,AZ,TEX,4,1,3,1,1,0
545341,2026-05-12,824604,CWS,CWS,1,0,1,0,0,0
545361,2026-05-12,824442,LAA,CLE,5,0,1,0,4,0
547180,2026-05-12,824764,PHI,BOS,4,0,2,0,2,0
571448,2026-05-12,822903,AZ,TEX,4,0,3,0,1,0
571970,2026-05-12,823951,LAD,LAD,4,0,2,0,2,0
572233,2026-05-12,824197,HOU,HOU,3,0,0,0,3,0
573262,2026-05-12,824927,ATL,ATL,2,1,0,0,2,1
592206,2026-05-12,823790,SD,MIL,4,0,1,0,3,0
592450,2026-05-12,824843,NYY,BAL,5,0,3,0,2,0
592518,2026-05-12,823790,SD,MIL,4,0,0,0,4,0
592626,2026-05-12,822903,TEX,TEX,5,1,0,0,5,1
592663,2026-05-12,824764,PHI,BOS,4,0,0,0,4,0
592885,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
593428,2026-05-12,823790,SD,MIL,4,0,0,0,4,0
596103,2026-05-12,823632,NYM,NYM,2,0,1,0,1,0
596115,2026-05-12,824764,BOS,BOS,4,0,0,0,4,0
605137,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
605141,2026-05-12,823951,LAD,LAD,4,0,1,0,3,0
606192,2026-05-12,823951,LAD,LAD,4,0,0,0,4,0
606466,2026-05-12,822903,AZ,TEX,4,0,4,0,0,0
606992,2026-05-12,823951,SF,LAD,4,2,1,0,3,2
607043,2026-05-12,822903,TEX,TEX,4,0,0,0,4,0
607208,2026-05-12,824764,PHI,BOS,4,0,1,0,3,0
608070,2026-05-12,824442,CLE,CLE,4,0,0,0,4,0
608324,2026-05-12,824927,CHC,ATL,4,1,1,0,3,1
608369,2026-05-12,822903,TEX,TEX,4,0,0,0,4,0
609280,2026-05-12,823790,SD,MIL,4,1,0,0,4,1
620443,2026-05-12,823632,NYM,NYM,3,0,0,0,3,0
621020,2026-05-12,824927,CHC,ATL,3,0,0,0,3,0
621439,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
621493,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
621566,2026-05-12,824927,ATL,ATL,4,0,1,0,3,0
624413,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
624424,2026-05-12,824927,CHC,ATL,3,0,0,0,3,0
624585,2026-05-12,824442,LAA,CLE,4,0,1,0,3,0
640492,2026-05-12,824927,ATL,ATL,1,0,1,0,0,0
641343,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
641355,2026-05-12,824843,NYY,BAL,4,0,3,0,1,0
641487,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
641680,2026-05-12,825011,ATH,ATH,1,0,0,0,1,0
641857,2026-05-12,824843,NYY,BAL,4,0,3,0,1,0
641933,2026-05-12,824843,BAL,BAL,4,0,1,0,3,0
642086,2026-05-12,824927,ATL,ATL,4,0,1,0,3,0
642708,2026-05-12,824843,NYY,BAL,3,0,3,0,0,0
642715,2026-05-12,823951,SF,LAD,4,0,0,0,4,0
643217,2026-05-12,824604,CWS,CWS,3,0,0,0,3,0
643289,2026-05-12,824927,ATL,ATL,4,0,1,0,3,0
643446,2026-05-12,825011,ATH,ATH,4,0,1,0,3,0
645277,2026-05-12,824927,ATL,ATL,4,0,0,0,4,0
646240,2026-05-12,823951,SF,LAD,4,0,0,0,4,0
647304,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
650333,2026-05-12,823951,SF,LAD,5,0,1,0,4,0
650489,2026-05-12,823385,COL,PIT,4,0,0,0,4,0
650490,2026-05-12,822817,TB,TOR,6,0,3,0,3,0
650968,2026-05-12,825011,STL,ATH,4,0,3,0,1,0
656305,2026-05-12,823951,SF,LAD,1,0,0,0,1,0
656537,2026-05-12,824604,CWS,CWS,1,1,1,1,0,0
656555,2026-05-12,824442,CLE,CLE,1,0,1,0,0,0
656716,2026-05-12,823632,DET,NYM,2,0,0,0,2,0
656775,2026-05-12,822817,TB,TOR,5,0,2,0,3,0
656811,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
656941,2026-05-12,824764,PHI,BOS,4,1,2,1,2,0
657656,2026-05-12,823790,SD,MIL,4,0,0,0,4,0
657757,2026-05-12,823790,SD,MIL,2,0,0,0,2,0
660162,2026-05-12,824442,LAA,CLE,2,0,0,0,2,0
660271,2026-05-12,823951,LAD,LAD,5,1,1,0,4,1
660688,2026-05-12,824521,WSH,CIN,5,0,0,0,5,0
660821,2026-05-12,822817,TOR,TOR,2,0,1,0,1,0
661388,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
662139,2026-05-12,822817,TOR,TOR,4,0,3,0,1,0
663330,2026-05-12,823632,DET,NYM,2,0,1,0,1,0
663538,2026-05-12,824927,CHC,ATL,4,0,1,0,3,0
663586,2026-05-12,824927,ATL,ATL,4,1,1,0,3,1
663616,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
663647,2026-05-12,824521,CIN,CIN,2,0,0,0,2,0
663656,2026-05-12,823951,LAD,LAD,4,0,1,0,3,0
663728,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
663743,2026-05-12,822817,TB,TOR,4,0,2,0,2,0
663757,2026-05-12,824843,NYY,BAL,4,1,3,1,1,0
663837,2026-05-12,823632,DET,NYM,5,0,1,0,4,0
663886,2026-05-12,824521,CIN,CIN,4,0,0,0,4,0
663993,2026-05-12,824521,CIN,CIN,2,0,0,0,2,0
664023,2026-05-12,824927,CHC,ATL,4,0,0,0,4,0
664034,2026-05-12,823790,SD,MIL,2,0,1,0,1,0
664040,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
664056,2026-05-12,823951,SF,LAD,2,1,0,0,2,1
664059,2026-05-12,822903,TEX,TEX,1,0,0,0,1,0
664702,2026-05-12,822817,TOR,TOR,2,0,2,0,0,0
664728,2026-05-12,824604,KC,CWS,4,0,0,0,4,0
664761,2026-05-12,824764,PHI,BOS,3,0,0,0,3,0
664983,2026-05-12,823385,COL,PIT,2,0,0,0,2,0
665019,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
665487,2026-05-12,823790,SD,MIL,4,0,0,0,4,0
665489,2026-05-12,822817,TOR,TOR,5,0,3,0,2,0
665742,2026-05-12,823632,NYM,NYM,5,0,2,0,3,0
665750,2026-05-12,824843,BAL,BAL,1,0,0,0,1,0
665833,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
665861,2026-05-12,824442,LAA,CLE,2,0,1,0,1,0
665862,2026-05-12,824843,NYY,BAL,1,0,0,0,1,0
665877,2026-05-12,825011,STL,ATH,4,0,3,0,1,0
665926,2026-05-12,822817,TOR,TOR,3,0,1,0,2,0
665966,2026-05-12,824764,BOS,BOS,3,0,0,0,3,0
666018,2026-05-12,822817,TB,TOR,6,0,3,0,3,0
666023,2026-05-12,823790,SD,MIL,4,0,0,0,4,0
666126,2026-05-12,825011,ATH,ATH,4,0,0,0,4,0
666139,2026-05-12,824442,LAA,CLE,4,0,1,0,3,0
666152,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
666160,2026-05-12,823385,COL,PIT,3,0,0,0,3,0
666176,2026-05-12,824442,LAA,CLE,4,0,1,0,3,0
666181,2026-05-12,824521,CIN,CIN,4,0,0,0,4,0
666182,2026-05-12,823632,NYM,NYM,5,0,0,0,5,0
666397,2026-05-12,823385,COL,PIT,3,0,0,0,3,0
666624,2026-05-12,823712,MIA,MIN,3,0,0,0,3,0
666969,2026-05-12,824764,PHI,BOS,4,0,2,0,2,0
666971,2026-05-12,822903,AZ,TEX,4,0,4,0,0,0
667670,2026-05-12,825011,ATH,ATH,4,0,0,0,4,0
668227,2026-05-12,824197,SEA,HOU,5,1,0,0,5,1
668709,2026-05-12,824521,CIN,CIN,5,0,0,0,5,0
668715,2026-05-12,824521,CIN,CIN,5,0,0,0,5,0
668723,2026-05-12,822817,TB,TOR,5,1,3,0,2,1
668804,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
668885,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
668901,2026-05-12,823632,NYM,NYM,5,0,2,0,3,0
668904,2026-05-12,823712,MIN,MIN,3,0,0,0,3,0
668930,2026-05-12,823790,MIL,MIL,4,0,1,0,3,0
668939,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
669003,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
669004,2026-05-12,823632,NYM,NYM,3,0,1,0,2,0
669016,2026-05-12,824764,PHI,BOS,4,0,0,0,4,0
669065,2026-05-12,823712,MIA,MIN,3,0,0,0,3,0
669127,2026-05-12,825011,ATH,ATH,4,1,0,0,4,1
669224,2026-05-12,824843,NYY,BAL,4,0,3,0,1,0
669236,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
669257,2026-05-12,823951,LAD,LAD,4,0,1,0,3,0
669357,2026-05-12,825011,STL,ATH,2,0,0,0,2,0
669364,2026-05-12,823712,MIA,MIN,4,0,0,0,4,0
669394,2026-05-12,822903,TEX,TEX,4,0,0,0,4,0
669398,2026-05-12,823632,DET,NYM,4,0,0,0,4,0
669477,2026-05-12,823951,SF,LAD,4,0,0,0,4,0
669699,2026-05-12,824197,HOU,HOU,4,0,0,0,4,0
670042,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
670097,2026-05-12,823632,DET,NYM,1,0,0,0,1,0
670541,2026-05-12,824197,HOU,HOU,4,0,0,0,4,0
670623,2026-05-12,824197,HOU,HOU,4,0,0,0,4,0
670764,2026-05-12,822817,TB,TOR,5,0,2,0,3,0
670770,2026-05-12,824521,CIN,CIN,5,0,0,0,5,0
671056,2026-05-12,825011,STL,ATH,5,0,3,0,2,0
671218,2026-05-12,823951,SF,LAD,4,0,0,0,4,0
671277,2026-05-12,824521,WSH,CIN,5,2,1,1,4,1
671289,2026-05-12,823385,COL,PIT,3,0,0,0,3,0
671732,2026-05-12,825011,ATH,ATH,4,0,0,0,4,0
671739,2026-05-12,824927,ATL,ATL,4,0,1,0,3,0
671976,2026-05-12,824604,CWS,CWS,3,0,0,0,3,0
672275,2026-05-12,824442,CLE,CLE,2,0,0,0,2,0
672284,2026-05-12,824604,CWS,CWS,3,0,0,0,3,0
672515,2026-05-12,822903,AZ,TEX,4,0,4,0,0,0
672580,2026-05-12,824604,KC,CWS,5,0,0,0,5,0
672640,2026-05-12,823712,MIA,MIN,3,0,0,0,3,0
672695,2026-05-12,822903,AZ,TEX,3,0,3,0,0,0
672724,2026-05-12,824442,LAA,CLE,2,0,1,0,1,0
672761,2026-05-12,823632,DET,NYM,4,0,0,0,4,0
672820,2026-05-12,822817,TOR,TOR,2,0,2,0,0,0
672960,2026-05-12,822817,TOR,TOR,5,0,3,0,2,0
673490,2026-05-12,824927,ATL,ATL,4,0,1,0,3,0
673548,2026-05-12,824927,CHC,ATL,4,0,0,0,4,0
673962,2026-05-12,822903,TEX,TEX,4,0,0,0,4,0
676356,2026-05-12,822817,TB,TOR,5,0,3,0,2,0
676391,2026-05-12,822817,TOR,TOR,4,0,2,0,2,0
676475,2026-05-12,825011,STL,ATH,5,0,3,0,2,0
676914,2026-05-12,822817,TOR,TOR,2,0,2,0,0,0
677587,2026-05-12,824442,CLE,CLE,3,0,1,0,2,0
677588,2026-05-12,824521,WSH,CIN,5,0,0,0,5,0
677594,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
677649,2026-05-12,822903,TEX,TEX,4,1,0,0,4,1
677800,2026-05-12,824764,BOS,BOS,4,0,0,0,4,0
677951,2026-05-12,824604,KC,CWS,5,1,1,0,4,1
678218,2026-05-12,822817,TOR,TOR,4,0,3,0,1,0
678246,2026-05-12,824604,CWS,CWS,4,0,1,0,3,0
678662,2026-05-12,823385,COL,PIT,3,0,0,0,3,0
678882,2026-05-12,824764,BOS,BOS,4,0,0,0,4,0
679529,2026-05-12,823632,DET,NYM,4,0,1,0,3,0
679845,2026-05-12,824604,KC,CWS,2,0,1,0,1,0
680474,2026-05-12,824843,NYY,BAL,4,0,3,0,1,0
680574,2026-05-12,824521,CIN,CIN,5,0,0,0,5,0
680700,2026-05-12,822817,TB,TOR,1,0,0,0,1,0
680757,2026-05-12,824442,CLE,CLE,4,0,1,0,3,0
680776,2026-05-12,824764,BOS,BOS,4,0,1,0,3,0
680777,2026-05-12,823712,MIN,MIN,4,1,0,0,4,1
680779,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
680869,2026-05-12,825011,ATH,ATH,4,0,0,0,4,0
680977,2026-05-12,824197,SEA,HOU,5,0,0,0,5,0
681082,2026-05-12,824764,PHI,BOS,4,0,0,0,4,0
681198,2026-05-12,823385,COL,PIT,4,0,1,0,3,0
681297,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
681393,2026-05-12,823712,MIA,MIN,3,0,0,0,3,0
681508,2026-05-12,824764,BOS,BOS,4,0,1,0,3,0
681624,2026-05-12,823951,LAD,LAD,4,0,0,0,4,0
681715,2026-05-12,823712,MIA,MIN,3,0,0,0,3,0
681807,2026-05-12,824442,CLE,CLE,1,0,1,0,0,0
682177,2026-05-12,824442,CLE,CLE,2,0,0,0,2,0
682626,2026-05-12,823632,NYM,NYM,2,0,0,0,2,0
682657,2026-05-12,824442,CLE,CLE,3,1,1,0,2,1
682818,2026-05-12,822817,TOR,TOR,3,0,1,0,2,0
682829,2026-05-12,824521,CIN,CIN,5,0,0,0,5,0
682928,2026-05-12,824521,WSH,CIN,5,0,1,0,4,0
682985,2026-05-12,823632,DET,NYM,4,0,0,0,4,0
682998,2026-05-12,822903,AZ,TEX,4,0,3,0,1,0
683002,2026-05-12,824843,BAL,BAL,4,0,0,0,4,0
683079,2026-05-12,824442,LAA,CLE,2,0,0,0,2,0
683083,2026-05-12,824521,WSH,CIN,5,0,0,0,5,0
683146,2026-05-12,823632,NYM,NYM,5,0,2,0,3,0
683737,2026-05-12,824927,CHC,ATL,4,0,0,0,4,0
683953,2026-05-12,824442,CLE,CLE,3,0,0,0,3,0
686217,2026-05-12,823790,MIL,MIL,4,0,2,0,2,0
686469,2026-05-12,824604,KC,CWS,5,0,1,0,4,0
686527,2026-05-12,824197,SEA,HOU,5,1,0,0,5,1
686555,2026-05-12,824604,KC,CWS,4,0,1,0,3,0
686668,2026-05-12,823385,COL,PIT,1,0,1,0,0,0
686681,2026-05-12,824604,KC,CWS,2,0,0,0,2,0
686797,2026-05-12,823712,MIN,MIN,4,0,0,0,4,0
686948,2026-05-12,824927,ATL,ATL,4,0,0,0,4,0
687093,2026-05-12,824442,LAA,CLE,4,1,0,0,4,1
687231,2026-05-12,825011,ATH,ATH,3,0,1,0,2,0
687263,2026-05-12,824442,LAA,CLE,5,0,1,0,4,0
687363,2026-05-12,825011,STL,ATH,1,0,0,0,1,0
687401,2026-05-12,823790,MIL,MIL,4,1,2,0,2,1
687462,2026-05-12,823385,PIT,PIT,4,0,0,0,4,0
687551,2026-05-12,823951,SF,LAD,2,0,1,0,1,0
687597,2026-05-12,823385,COL,PIT,1,0,1,0,0,0
