date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at,src,lock_lineup_n,lock_lineup_k,lock_f_lineup,lock_pk_pa,lock_exp_k,lock_p_over_3.5,lock_p_over_4.5,lock_p_over_5.5,lock_p_over_6.5,lock_p_over_7.5,lock_p_over_8.5,lock_cons_line,lock_p_over_cons,lock_fair_over,lock_fair_under,lock_best_side,lock_best_book,lock_best_line,lock_best_price,lock_best_edge,lock_odds_at,lock_built_at,started,k_actual,bf_actual,ip_actual,over_cons,best_result,lock_over_cons,lock_best_result,graded_at
2026-08-21,823510,693645,Cam Schlittler,New York Yankees,Toronto Blue Jays,1,R,189,602,26,152.0,84,304,23.5,23.23,23.43,0.2991,1.352,previous,9,0.1849,0.836,0.2542,5.79,0.8249,0.6888,0.5275,0.3677,0.2325,0.1334,6.5,-118,-108,6.5,-111,-115,6.5,-120,-110,,,,"{""fd"":{""3.5"":[-3000,null],""4.5"":[-700,null],""5.5"":[-280,null],""6.5"":[-111,null],""7.5"":[172,null],""8.5"":[340,null],""9.5"":[680,null]},""dk"":{""3.5"":[-1660,null],""4.5"":[-565,null],""5.5"":[-243,null],""6.5"":[-117,null],""7.5"":[167,null],""8.5"":[332,null],""9.5"":[660,null],""10.5"":[1280,null]},""czr"":{""9.5"":[500,null],""4.5"":[-675,null],""5.5"":[-260,null],""6.5"":[-121,null],""7.5"":[150,null],""8.5"":[280,null]},""mgm"":{""8.5"":[290,null],""6.5"":[-125,null],""4.5"":[-525,null],""7.5"":[150,null],""5.5"":[-250,null]}}",6.5,0.3677,+172,-172,under,dk,6.5,-108,0.1427,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.193,0.873,0.2644,6.02,0.8461,0.7205,0.5657,0.4057,0.2647,0.157,6.5,0.4057,+146,-146,under,dk,6.5,-108,0.1047,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,4,25,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824721,657277,Logan Webb,San Francisco Giants,Boston Red Sox,0,R,110,560,22,139.0,224,856,24.88,24.97,24.9,0.2116,0.957,previous,9,0.2069,0.935,0.1977,4.9,0.7167,0.5436,0.3716,0.2286,0.1268,0.0636,4.5,-114,-112,4.5,-115,-111,4.5,-110,-120,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-115,null],""5.5"":[180,null],""6.5"":[390,null]},""dk"":{""1.5"":[-3300,null],""2.5"":[-710,null],""3.5"":[-261,null],""4.5"":[-112,null],""5.5"":[188,null],""6.5"":[386,null],""7.5"":[780,null],""8.5"":[1620,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-320,null],""4.5"":[-125,null],""5.5"":[168,null],""6.5"":[350,null],""7.5"":[700,null]},""mgm"":{""5.5"":[185,null],""2.5"":[-625,null],""3.5"":[-235,null],""4.5"":[-110,null],""6.5"":[360,null]}}",4.5,0.5436,-119,+119,over,mgm,4.5,-110,0.0537,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1987,0.898,0.1899,4.7,0.6876,0.5085,0.3378,0.2014,0.1081,0.0525,4.5,0.5085,-103,+103,over,mgm,4.5,-110,0.0187,2026-08-21T18:14:06Z,2026-08-21T19:29:14Z,1,2,18,2.7,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,824721,543243,Sonny Gray,Boston Red Sox,San Francisco Giants,1,R,117,536,23,132.7,201,753,24.88,23.25,24.47,0.2289,1.035,previous,9,0.2142,0.968,0.2217,5.27,0.7675,0.6083,0.4377,0.2845,0.1671,0.0888,5.5,-110,-116,5.5,-104,-122,5.5,-115,-115,,,,"{""fd"":{""2.5"":[-3500,null],""3.5"":[-700,null],""4.5"":[-265,null],""5.5"":[-104,null],""6.5"":[196,null],""7.5"":[400,null]},""dk"":{""2.5"":[-2300,null],""3.5"":[-620,null],""4.5"":[-243,null],""5.5"":[-110,null],""6.5"":[193,null],""7.5"":[400,null],""8.5"":[800,null],""9.5"":[1580,null]},""czr"":{""9.5"":[1200,null],""3.5"":[-675,null],""4.5"":[-250,null],""5.5"":[-117,null],""6.5"":[168,null],""7.5"":[325,null],""8.5"":[625,null]},""mgm"":{""5.5"":[-115,null],""4.5"":[-235,null],""3.5"":[-525,null],""7.5"":[320,null],""6.5"":[165,null]}}",5.5,0.4377,+128,-128,under,mgm,5.5,-115,0.0623,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2142,0.968,0.2217,5.27,0.7675,0.6084,0.4377,0.2845,0.1671,0.0889,5.5,0.4377,+128,-128,under,mgm,5.5,-115,0.0623,2026-08-21T18:14:06Z,2026-08-21T19:14:21Z,1,6,27,6.0,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,823830,695418,Brad Lord,Washington Nationals,Miami Marlins,0,R,57,269,3,62.3,108,546,9.67,15.72,11.18,0.2086,0.943,previous,9,0.2157,0.975,0.2033,2.22,0.1955,0.0825,0.0298,0.0093,0.0025,0.0006,2.5,-112,-114,2.5,-104,-122,2.5,-110,-120,,,,"{""fd"":{""2.5"":[-104,null],""3.5"":[240,null],""4.5"":[600,null]},""dk"":{""0.5"":[-2100,null],""1.5"":[-336,null],""2.5"":[-112,null],""3.5"":[233,null],""4.5"":[587,null],""5.5"":[1480,null]},""czr"":{""1.5"":[-420,null],""2.5"":[-121,null],""3.5"":[215,null],""4.5"":[550,null]},""mgm"":{""4.5"":[625,null],""2.5"":[-110,null],""6.5"":[1350,null],""5.5"":[1200,null],""3.5"":[260,null]}}",2.5,0.389,+157,-157,under,dk,2.5,-114,0.1089,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2256,1.02,0.2128,2.32,0.2168,0.0951,0.0357,0.0116,0.0033,0.0008,2.5,0.4161,+140,-140,under,dk,2.5,-114,0.0818,2026-08-21T18:14:06Z,2026-08-21T19:29:14Z,1,1,10,2.7,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,823830,687473,Ryan Gusto,Miami Marlins,Washington Nationals,1,R,49,237,11,53.7,97,453,18.5,18.95,18.61,0.2111,0.954,previous,9,0.2226,1.007,0.2125,3.99,0.5683,0.3775,0.221,0.1143,0.0526,0.0216,4.5,119,-152,4.5,116,-148,3.5,-185,135,,,,"{""fd"":{""2.5"":[-650,null],""3.5"":[-235,null],""4.5"":[116,null],""5.5"":[235,null],""6.5"":[500,null]},""dk"":{""1.5"":[-1960,null],""2.5"":[-502,null],""3.5"":[-192,null],""4.5"":[119,null],""5.5"":[263,null],""6.5"":[569,null],""7.5"":[1200,null]},""czr"":{""2.5"":[-750,null],""3.5"":[-213,null],""4.5"":[106,null],""5.5"":[235,null],""6.5"":[475,null],""7.5"":[1000,null]},""mgm"":{""6.5"":[475,null],""4.5"":[120,null],""2.5"":[-450,null],""5.5"":[250,null],""3.5"":[-185,null]}}",4.5,0.3775,+165,-165,under,fd,4.5,-148,0.0593,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.202,0.913,0.1926,3.61,0.4925,0.3045,0.1648,0.0785,0.0332,0.0125,4.5,0.3045,+228,-228,under,fd,4.5,-148,0.1324,2026-08-21T18:14:06Z,2026-08-21T20:44:35Z,1,2,18,4.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824800,642547,Freddy Peralta,Tampa Bay Rays,Baltimore Orioles,0,R,123,573,25,128.0,204,723,21.62,22.86,21.93,0.2287,1.034,previous,9,0.2543,1.15,0.2626,5.71,0.8182,0.6796,0.5167,0.3569,0.2232,0.1264,5.5,112,-143,5.5,112,-142,5.5,120,-160,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-620,null],""4.5"":[-225,null],""5.5"":[112,null],""6.5"":[220,null],""7.5"":[470,null]},""dk"":{""2.5"":[-1440,null],""3.5"":[-471,null],""4.5"":[-193,null],""5.5"":[114,null],""6.5"":[245,null],""7.5"":[524,null],""8.5"":[1100,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-205,null],""5.5"":[106,null],""6.5"":[200,null],""7.5"":[390,null],""8.5"":[750,null]},""mgm"":{""7.5"":[400,null],""3.5"":[-450,null],""5.5"":[105,null],""6.5"":[200,null],""4.5"":[-190,null]}}",5.5,0.5167,-107,+107,over,mgm,5.5,120,0.0919,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2574,1.164,0.2657,5.78,0.8249,0.6894,0.5282,0.368,0.2324,0.133,5.5,0.5282,-112,+112,over,mgm,5.5,120,0.1033,2026-08-21T18:14:06Z,2026-08-21T19:29:14Z,1,6,28,7.0,1,W,1,W,2026-08-22T05:32:11Z
2026-08-21,824800,669432,Trevor Rogers,Baltimore Orioles,Tampa Bay Rays,1,L,108,529,23,125.7,103,423,24.0,22.69,23.67,0.213,0.963,previous,9,0.1819,0.822,0.1748,4.15,0.595,0.4059,0.246,0.1329,0.0643,0.028,4.5,-113,-113,4.5,-111,-115,4.5,-110,-120,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-310,null],""4.5"":[-111,null],""5.5"":[196,null],""6.5"":[420,null]},""dk"":{""2.5"":[-750,null],""3.5"":[-263,null],""4.5"":[-112,null],""5.5"":[198,null],""6.5"":[426,null],""7.5"":[920,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-295,null],""4.5"":[-122,null],""5.5"":[173,null],""6.5"":[350,null],""7.5"":[700,null]},""mgm"":{""3.5"":[-235,null],""5.5"":[180,null],""4.5"":[-110,null],""2.5"":[-625,null],""6.5"":[340,null]}}",4.5,0.4059,+146,-146,under,dk,4.5,-113,0.0941,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1812,0.819,0.1742,4.14,0.5922,0.4029,0.2435,0.1312,0.0633,0.0275,4.5,0.4029,+148,-148,under,dk,4.5,-113,0.0971,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,6,27,7.0,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,824559,640455,Sean Manaea,New York Mets,Chicago White Sox,0,L,113,481,12,111.0,75,263,25.25,23.62,24.84,0.2416,1.092,previous,9,0.2287,1.034,0.2496,6.18,0.8593,0.7394,0.5889,0.4303,0.2871,0.1748,5.5,-146,114,5.5,-132,104,6.5,130,-175,,,,"{""fd"":{""2.5"":[-4500,null],""3.5"":[-1000,null],""4.5"":[-340,null],""5.5"":[-132,null],""6.5"":[148,null],""7.5"":[310,null],""8.5"":[630,null]},""dk"":{""2.5"":[-2600,null],""3.5"":[-770,null],""4.5"":[-309,null],""5.5"":[-145,null],""6.5"":[142,null],""7.5"":[286,null],""8.5"":[578,null],""9.5"":[1180,null]},""czr"":{""9.5"":[900,null],""3.5"":[-1200,null],""4.5"":[-360,null],""5.5"":[-159,null],""6.5"":[132,null],""7.5"":[235,null],""8.5"":[450,null]},""mgm"":{""6.5"":[130,null],""5.5"":[-145,null],""7.5"":[230,null],""8.5"":[425,null],""4.5"":[-295,null]}}",5.5,0.5889,-143,+143,over,fd,5.5,-132,0.0517,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2421,1.095,0.2638,6.53,0.8851,0.7805,0.642,0.4873,0.3392,0.216,5.5,0.642,-179,+179,over,fd,5.5,-132,0.1048,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,4,25,6.0,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,824559,680732,Sean Burke,Chicago White Sox,New York Mets,1,R,154,571,21,140.0,133,596,23.0,22.8,22.95,0.2575,1.164,previous,9,0.2217,1.002,0.258,5.87,0.8332,0.701,0.542,0.382,0.2445,0.142,6.5,107,-136,6.5,122,-156,5.5,-150,110,,,,"{""fd"":{""3.5"":[-2000,null],""4.5"":[-480,null],""5.5"":[-200,null],""6.5"":[122,null],""7.5"":[230,null],""8.5"":[450,null]},""dk"":{""3.5"":[-1200,null],""4.5"":[-451,null],""5.5"":[-193,null],""6.5"":[107,null],""7.5"":[214,null],""8.5"":[432,null],""9.5"":[860,null],""10.5"":[1640,null]},""czr"":{""9.5"":[700,null],""3.5"":[-1450,null],""4.5"":[-420,null],""5.5"":[-190,null],""6.5"":[104,null],""7.5"":[200,null],""8.5"":[370,null]},""mgm"":{""6.5"":[125,null],""7.5"":[230,null],""3.5"":[-650,null],""4.5"":[-295,null],""5.5"":[-150,null]}}",6.5,0.382,+162,-162,under,dk,6.5,-136,0.0741,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2265,1.024,0.2634,6.0,0.8442,0.7176,0.5621,0.4021,0.2616,0.1547,6.5,0.4021,+149,-149,under,dk,6.5,-136,0.0539,2026-08-21T18:14:06Z,2026-08-21T21:14:09Z,1,4,25,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824072,675512,Troy Melton,Detroit Tigers,Kansas City Royals,0,R,73,329,14,84.3,36,180,23.0,23.2,23.05,0.2178,0.985,previous,9,0.1918,0.867,0.1888,4.3,0.6216,0.434,0.2696,0.1492,0.074,0.033,4.5,-107,-120,4.5,-102,-125,4.5,-105,-125,,,,"{""fd"":{""2.5"":[-950,null],""3.5"":[-290,null],""4.5"":[-102,null],""5.5"":[200,null],""6.5"":[430,null]},""dk"":{""1.5"":[-4000,null],""2.5"":[-730,null],""3.5"":[-250,null],""4.5"":[-107,null],""5.5"":[207,null],""6.5"":[453,null],""7.5"":[990,null]},""czr"":{""2.5"":[-1200,null],""3.5"":[-280,null],""4.5"":[-120,null],""5.5"":[180,null],""6.5"":[350,null],""7.5"":[750,null]},""mgm"":{""6.5"":[340,null],""2.5"":[-650,null],""4.5"":[-115,null],""3.5"":[-250,null],""5.5"":[180,null]}}",4.5,0.434,+130,-130,under,dk,4.5,-120,0.0526,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2068,0.935,0.2035,4.63,0.6783,0.4976,0.3268,0.1921,0.1013,0.0482,4.5,0.4976,+101,-101,over,fd,4.5,-102,0.0215,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,3,26,5.7,0,W,0,L,2026-08-22T05:32:11Z
2026-08-21,824072,702070,Noah Cameron,Kansas City Royals,Detroit Tigers,1,L,126,580,23,138.3,114,556,25.88,23.9,25.38,0.2152,0.973,previous,9,0.2068,0.935,0.2011,4.98,0.7286,0.5583,0.3862,0.2407,0.1354,0.0689,5.5,103,-132,5.5,106,-136,5.5,105,-140,,,,"{""fd"":{""2.5"":[-3000,null],""3.5"":[-620,null],""4.5"":[-235,null],""5.5"":[106,null],""6.5"":[215,null],""7.5"":[430,null]},""dk"":{""2.5"":[-1380,null],""3.5"":[-470,null],""4.5"":[-201,null],""5.5"":[105,null],""6.5"":[216,null],""7.5"":[440,null],""8.5"":[850,null],""9.5"":[1660,null]},""czr"":{""3.5"":[-625,null],""4.5"":[-218,null],""5.5"":[-103,null],""6.5"":[191,null],""7.5"":[375,null],""8.5"":[700,null]},""mgm"":{""5.5"":[100,null],""4.5"":[-190,null],""7.5"":[340,null],""3.5"":[-400,null],""6.5"":[190,null]}}",5.5,0.3862,+159,-159,under,dk,5.5,-132,0.0778,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.217,0.981,0.2111,5.23,0.7616,0.6004,0.4295,0.2777,0.1624,0.086,5.5,0.4295,+133,-133,under,dk,5.5,-132,0.0345,2026-08-21T18:14:06Z,2026-08-21T20:59:45Z,1,2,20,5.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824152,669372,J.T. Ginn,Athletics,Houston Astros,0,R,114,533,22,127.3,99,392,23.88,22.81,23.61,0.2215,1.002,previous,9,0.2086,0.943,0.2089,4.96,0.7272,0.5566,0.3843,0.2387,0.1336,0.0676,4.5,-124,-103,4.5,-122,-104,5.5,155,-210,,,,"{""fd"":{""2.5"":[-1100,null],""3.5"":[-330,null],""4.5"":[-122,null],""5.5"":[164,null],""6.5"":[350,null],""7.5"":[750,null]},""dk"":{""2.5"":[-820,null],""3.5"":[-294,null],""4.5"":[-124,null],""5.5"":[171,null],""6.5"":[358,null],""7.5"":[760,null],""8.5"":[1520,null]},""czr"":{""2.5"":[-1450,null],""3.5"":[-345,null],""4.5"":[-141,null],""5.5"":[153,null],""6.5"":[295,null],""7.5"":[600,null],""8.5"":[1200,null]},""mgm"":{""6.5"":[270,null],""3.5"":[-325,null],""5.5"":[135,null],""4.5"":[-155,null],""7.5"":[500,null]}}",4.5,0.5566,-126,+126,over,fd,4.5,-122,0.0379,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1957,0.885,0.196,4.66,0.6812,0.5011,0.3304,0.1953,0.1037,0.0497,4.5,0.5011,-100,+100,under,mgm,5.5,-210,0.0362,2026-08-21T18:14:06Z,2026-08-21T20:59:45Z,1,4,22,5.0,0,L,0,W,2026-08-22T05:32:11Z
2026-08-21,824152,669713,Hayden Wesneski,Houston Astros,Athletics,1,R,18,95,4,22.7,29,131,23.75,22.91,23.54,0.211,0.954,previous,9,0.2094,0.947,0.1996,4.74,0.6948,0.517,0.3455,0.2072,0.1117,0.0544,4.5,-129,101,4.5,-120,-104,4.5,-135,100,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-330,null],""4.5"":[-120,null],""5.5"":[176,null],""6.5"":[370,null]},""dk"":{""2.5"":[-880,null],""3.5"":[-301,null],""4.5"":[-125,null],""5.5"":[179,null],""6.5"":[391,null],""7.5"":[830,null],""8.5"":[1720,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-345,null],""4.5"":[-141,null],""5.5"":[150,null],""6.5"":[295,null],""7.5"":[600,null],""8.5"":[1300,null]},""mgm"":{""2.5"":[-750,null],""4.5"":[-135,null],""6.5"":[300,null],""5.5"":[150,null],""3.5"":[-275,null]}}",4.5,0.517,-107,+107,under,mgm,4.5,100,0.0176,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2055,0.929,0.1959,4.65,0.6808,0.5005,0.3299,0.1949,0.1035,0.0496,4.5,0.5005,-100,+100,under,mgm,4.5,100,0.0341,2026-08-21T18:14:06Z,2026-08-21T20:59:45Z,1,4,18,5.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,822857,672282,Reid Detmers,Los Angeles Angels,Texas Rangers,0,L,167,579,25,143.0,80,266,21.62,23.09,21.99,0.2828,1.279,previous,9,0.2409,1.089,0.3058,6.65,0.8922,0.7957,0.6633,0.5106,0.3602,0.232,6.5,-102,-125,6.5,100,-128,6.5,-110,-120,,,,"{""fd"":{""3.5"":[-2000,null],""4.5"":[-530,null],""5.5"":[-235,null],""6.5"":[100,null],""7.5"":[196,null],""8.5"":[390,null],""9.5"":[750,null]},""dk"":{""3.5"":[-1140,null],""4.5"":[-434,null],""5.5"":[-204,null],""6.5"":[-101,null],""7.5"":[190,null],""8.5"":[374,null],""9.5"":[720,null],""10.5"":[1340,null]},""czr"":{""9.5"":[575,null],""4.5"":[-530,null],""5.5"":[-213,null],""6.5"":[-106,null],""7.5"":[172,null],""8.5"":[320,null]},""mgm"":{""5.5"":[-220,null],""7.5"":[165,null],""8.5"":[300,null],""4.5"":[-500,null],""6.5"":[-110,null]}}",6.5,0.5106,-104,+104,over,fd,6.5,100,0.0395,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2364,1.069,0.3006,6.54,0.8852,0.7839,0.6473,0.4925,0.3429,0.2178,6.5,0.4925,+103,-103,over,fd,6.5,100,0.0214,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,5,24,6.0,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,822857,669022,MacKenzie Gore,Texas Rangers,Los Angeles Angels,1,L,154,597,26,139.7,185,680,23.62,22.87,23.44,0.2586,1.169,previous,9,0.2196,0.993,0.2568,5.84,0.8306,0.6971,0.5374,0.3773,0.2406,0.1392,6.5,-116,-110,6.5,-120,-106,6.5,-130,-105,,,,"{""fd"":{""3.5"":[-3000,null],""4.5"":[-770,null],""5.5"":[-295,null],""6.5"":[-120,null],""7.5"":[162,null],""8.5"":[340,null],""9.5"":[680,null]},""dk"":{""3.5"":[-1620,null],""4.5"":[-549,null],""5.5"":[-242,null],""6.5"":[-116,null],""7.5"":[173,null],""8.5"":[346,null],""9.5"":[680,null],""10.5"":[1300,null]},""czr"":{""9.5"":[475,null],""4.5"":[-800,null],""5.5"":[-275,null],""6.5"":[-130,null],""7.5"":[144,null],""8.5"":[250,null]},""mgm"":{""7.5"":[140,null],""4.5"":[-500,null],""5.5"":[-235,null],""6.5"":[-135,null],""8.5"":[240,null]}}",6.5,0.3773,+165,-165,under,mgm,6.5,-105,0.1473,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2519,1.139,0.2926,6.66,0.8928,0.7953,0.6624,0.5098,0.3598,0.2321,6.5,0.5098,-104,+104,under,mgm,6.5,-105,0.0149,2026-08-21T18:14:06Z,2026-08-21T20:59:45Z,1,7,22,6.0,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,824317,676282,Joey Cantillo,Cleveland Guardians,Colorado Rockies,0,L,139,542,26,125.7,108,401,19.88,21.05,20.17,0.2556,1.156,previous,9,0.2201,0.995,0.2544,5.03,0.7391,0.5724,0.3992,0.2498,0.1402,0.0708,5.5,-123,-103,5.5,-120,-106,5.5,-105,-125,,,,"{""fd"":{""2.5"":[-3000,null],""3.5"":[-720,null],""4.5"":[-295,null],""5.5"":[-120,null],""6.5"":[164,null],""7.5"":[330,null],""8.5"":[630,null]},""dk"":{""2.5"":[-1740,null],""3.5"":[-563,null],""4.5"":[-250,null],""5.5"":[-122,null],""6.5"":[158,null],""7.5"":[302,null],""8.5"":[585,null],""9.5"":[1120,null]},""czr"":{""9.5"":[1000,null],""3.5"":[-850,null],""4.5"":[-295,null],""5.5"":[-132,null],""6.5"":[153,null],""7.5"":[280,null],""8.5"":[550,null]},""mgm"":{""7.5"":[275,null],""6.5"":[145,null],""5.5"":[-135,null],""3.5"":[-625,null],""4.5"":[-275,null]}}",5.5,0.3992,+151,-151,under,dk,5.5,-103,0.1216,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,8,0.2316,1.047,0.2671,5.28,0.7713,0.6149,0.4439,0.2886,0.1687,0.0889,5.5,0.4439,+125,-125,under,dk,5.5,-103,0.077,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,5,22,4.7,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,824317,685299,Tanner Gordon,Colorado Rockies,Cleveland Guardians,1,R,62,312,5,71.3,62,337,21.6,21.67,21.62,0.1984,0.897,previous,9,0.1848,0.835,0.1649,3.59,0.4846,0.298,0.161,0.0769,0.0327,0.0125,3.5,134,-171,2.5,-178,138,2.5,-165,125,,,,"{""fd"":{""2.5"":[-178,null],""3.5"":[140,null],""4.5"":[330,null],""5.5"":[750,null]},""dk"":{""1.5"":[-597,null],""2.5"":[-188,null],""3.5"":[137,null],""4.5"":[325,null],""5.5"":[750,null],""6.5"":[1700,null]},""czr"":{""1.5"":[-850,null],""2.5"":[-209,null],""3.5"":[131,null],""4.5"":[305,null],""5.5"":[700,null]},""mgm"":{""3.5"":[140,null],""5.5"":[625,null],""4.5"":[310,null],""6.5"":[1100,null],""2.5"":[-165,null]}}",2.5,0.6895,-222,+222,over,mgm,2.5,-165,0.106,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1862,0.842,0.1662,3.62,0.4904,0.3033,0.1648,0.0792,0.0339,0.0131,3.5,0.4904,+104,-104,over,fd,2.5,-180,0.0876,2026-08-21T21:29:24Z,2026-08-21T21:29:24Z,1,2,26,5.3,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,825045,666157,Nick Lodolo,Cincinnati Reds,Arizona Diamondbacks,0,L,57,316,14,71.7,156,642,21.38,22.43,21.64,0.2026,0.916,previous,9,0.1962,0.887,0.1793,3.9,0.5482,0.358,0.2064,0.1055,0.0481,0.0197,3.5,-134,105,3.5,-125,-102,3.5,-140,105,,,,"{""fd"":{""2.5"":[-370,null],""3.5"":[-125,null],""4.5"":[180,null],""5.5"":[400,null]},""dk"":{""1.5"":[-1300,null],""2.5"":[-352,null],""3.5"":[-135,null],""4.5"":[175,null],""5.5"":[399,null],""6.5"":[880,null],""7.5"":[1800,null]},""czr"":{""2.5"":[-420,null],""3.5"":[-148,null],""4.5"":[156,null],""5.5"":[330,null],""6.5"":[700,null]},""mgm"":{""3.5"":[-160,null],""6.5"":[575,null],""4.5"":[140,null],""2.5"":[-400,null],""5.5"":[290,null]}}",3.5,0.5482,-121,+121,over,fd,3.5,-125,0.0243,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.1962,0.887,0.1792,3.9,0.548,0.3579,0.2063,0.1054,0.0481,0.0197,3.5,0.548,-121,+121,over,fd,3.5,-125,0.0242,2026-08-21T18:14:06Z,2026-08-21T20:29:53Z,1,2,22,3.3,0,L,0,L,2026-08-22T05:32:11Z
2026-08-21,825045,593958,Eduardo Rodriguez,Arizona Diamondbacks,Cincinnati Reds,1,L,106,613,25,149.3,143,694,24.88,24.38,24.75,0.1819,0.822,previous,9,0.2422,1.095,0.2001,4.96,0.7253,0.5542,0.3821,0.2373,0.1329,0.0674,5.5,110,-140,5.5,116,-148,5.5,110,-150,,,,"{""fd"":{""2.5"":[-2500,null],""3.5"":[-590,null],""4.5"":[-215,null],""5.5"":[116,null],""6.5"":[235,null],""7.5"":[500,null]},""dk"":{""2.5"":[-1600,null],""3.5"":[-479,null],""4.5"":[-196,null],""5.5"":[113,null],""6.5"":[241,null],""7.5"":[508,null],""8.5"":[1080,null]},""czr"":{""3.5"":[-590,null],""4.5"":[-209,null],""5.5"":[101,null],""6.5"":[205,null],""7.5"":[400,null],""8.5"":[750,null]},""mgm"":{""6.5"":[190,null],""5.5"":[100,null],""3.5"":[-400,null],""7.5"":[340,null],""4.5"":[-200,null]}}",5.5,0.3821,+162,-162,under,dk,5.5,-140,0.0673,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2467,1.115,0.2041,5.05,0.7388,0.5711,0.3991,0.2516,0.1431,0.0737,5.5,0.3991,+151,-151,under,dk,5.5,-140,0.0503,2026-08-21T18:14:06Z,2026-08-21T21:44:07Z,1,4,22,5.7,0,W,0,W,2026-08-22T05:32:11Z
