batter,pt,ab,h,tb,date
571970,CU,1,0,0,2026-06-24
571970,FS,1,1,1,2026-06-24
571970,SL,2,1,1,2026-06-24
575929,CU,1,1,2,2026-06-24
575929,FC,1,0,0,2026-06-24
575929,FF,1,0,0,2026-06-24
575929,ST,1,0,0,2026-06-24
592518,CH,1,0,0,2026-06-24
592518,FF,2,0,0,2026-06-24
592626,CH,1,0,0,2026-06-24
592626,FC,1,1,4,2026-06-24
592626,FF,1,0,0,2026-06-24
592626,ST,2,0,0,2026-06-24
592663,FF,1,0,0,2026-06-24
592663,SI,1,0,0,2026-06-24
592885,FF,1,0,0,2026-06-24
592885,SI,2,0,0,2026-06-24
592885,ST,1,0,0,2026-06-24
593428,CH,1,1,1,2026-06-24
593428,FC,1,0,0,2026-06-24
593428,FF,2,1,1,2026-06-24
596019,FF,3,0,0,2026-06-24
596019,FS,1,0,0,2026-06-24
596019,SI,1,0,0,2026-06-24
605137,CH,1,0,0,2026-06-24
605137,FF,2,0,0,2026-06-24
605137,FS,1,0,0,2026-06-24
605141,FF,2,2,6,2026-06-24
605141,SI,1,0,0,2026-06-24
605141,SL,1,1,1,2026-06-24
605170,CH,1,1,1,2026-06-24
605170,FF,2,1,1,2026-06-24
605170,ST,1,0,0,2026-06-24
606466,FF,2,0,0,2026-06-24
606466,SI,2,2,5,2026-06-24
606466,SL,1,0,0,2026-06-24
606992,CU,1,0,0,2026-06-24
606992,FF,1,0,0,2026-06-24
607043,FF,1,0,0,2026-06-24
607043,SI,1,0,0,2026-06-24
607043,SL,1,0,0,2026-06-24
607043,ST,1,0,0,2026-06-24
607208,SI,3,1,1,2026-06-24
607208,SL,1,1,2,2026-06-24
607208,ST,1,0,0,2026-06-24
608324,CH,2,0,0,2026-06-24
608324,ST,1,0,0,2026-06-24
608348,FC,1,0,0,2026-06-24
608348,FF,1,0,0,2026-06-24
608348,SI,2,0,0,2026-06-24
608348,ST,1,1,2,2026-06-24
608841,FF,1,0,0,2026-06-24
608841,FS,1,0,0,2026-06-24
609280,CU,1,0,0,2026-06-24
609280,SI,1,0,0,2026-06-24
609280,SL,1,0,0,2026-06-24
620443,CU,1,0,0,2026-06-24
620443,SI,2,0,0,2026-06-24
621020,FC,1,1,4,2026-06-24
621020,FF,4,2,5,2026-06-24
621020,SI,2,1,3,2026-06-24
621020,ST,2,1,1,2026-06-24
621439,FF,1,0,0,2026-06-24
621439,SI,1,0,0,2026-06-24
621439,SL,2,0,0,2026-06-24
621439,ST,1,0,0,2026-06-24
621493,FF,1,1,2,2026-06-24
621493,SI,4,1,1,2026-06-24
621566,FF,1,1,1,2026-06-24
621566,SI,1,1,1,2026-06-24
621566,ST,2,0,0,2026-06-24
622268,FC,1,0,0,2026-06-24
622268,FF,1,1,2,2026-06-24
622268,FS,1,0,0,2026-06-24
622268,SI,1,0,0,2026-06-24
622268,SL,1,0,0,2026-06-24
622761,FF,1,0,0,2026-06-24
622761,ST,1,0,0,2026-06-24
623168,CH,1,0,0,2026-06-24
623168,CU,1,0,0,2026-06-24
623168,FF,1,0,0,2026-06-24
624413,FF,1,0,0,2026-06-24
624413,FS,1,1,2,2026-06-24
624413,SI,2,2,2,2026-06-24
624424,FC,1,0,0,2026-06-24
624424,FF,1,0,0,2026-06-24
624424,SI,2,1,2,2026-06-24
624431,FC,1,1,1,2026-06-24
624585,CU,1,0,0,2026-06-24
624585,SI,1,1,4,2026-06-24
624585,SL,1,0,0,2026-06-24
624641,SI,2,0,0,2026-06-24
624641,ST,1,0,0,2026-06-24
640459,SL,1,0,0,2026-06-24
641343,CH,1,1,4,2026-06-24
641343,FF,1,1,1,2026-06-24
641343,SI,1,0,0,2026-06-24
641343,SL,1,0,0,2026-06-24
641355,FC,1,1,2,2026-06-24
641355,SI,2,0,0,2026-06-24
641355,SL,1,0,0,2026-06-24
641487,CU,2,0,0,2026-06-24
641487,FF,2,1,1,2026-06-24
641680,FF,1,0,0,2026-06-24
642086,CH,1,0,0,2026-06-24
642201,CH,1,0,0,2026-06-24
642201,FF,2,0,0,2026-06-24
642201,SI,1,0,0,2026-06-24
642215,SI,1,0,0,2026-06-24
642715,CU,1,0,0,2026-06-24
642715,SI,1,0,0,2026-06-24
642715,SL,2,0,0,2026-06-24
643217,FC,1,0,0,2026-06-24
643217,SI,2,0,0,2026-06-24
643217,SL,1,0,0,2026-06-24
643289,CH,1,0,0,2026-06-24
643289,FC,1,1,2,2026-06-24
643289,FF,1,0,0,2026-06-24
643289,SL,1,0,0,2026-06-24
643446,FF,1,0,0,2026-06-24
643446,FS,2,0,0,2026-06-24
645277,FF,2,1,1,2026-06-24
645277,SI,1,0,0,2026-06-24
645277,SL,1,0,0,2026-06-24
646240,FF,2,1,4,2026-06-24
646240,SL,2,0,0,2026-06-24
647304,CU,1,0,0,2026-06-24
647304,SI,1,1,1,2026-06-24
647304,SL,2,1,2,2026-06-24
649966,CU,1,0,0,2026-06-24
649966,ST,1,1,1,2026-06-24
650489,CH,1,1,1,2026-06-24
650489,CU,1,1,1,2026-06-24
650489,FC,1,0,0,2026-06-24
650489,FF,1,1,1,2026-06-24
650489,SI,1,0,0,2026-06-24
650490,CH,1,1,1,2026-06-24
650490,CU,2,1,1,2026-06-24
650490,FC,1,1,1,2026-06-24
650490,SL,1,1,1,2026-06-24
655316,CH,1,0,0,2026-06-24
655316,CU,2,1,4,2026-06-24
655316,ST,1,0,0,2026-06-24
656305,FF,2,0,0,2026-06-24
656305,SL,1,0,0,2026-06-24
656484,FF,1,0,0,2026-06-24
656484,FS,1,1,1,2026-06-24
656484,ST,1,1,2,2026-06-24
656537,FF,1,1,4,2026-06-24
656555,FF,2,1,1,2026-06-24
656555,ST,2,0,0,2026-06-24
656716,FF,2,0,0,2026-06-24
656716,FS,1,0,0,2026-06-24
656716,SI,1,1,1,2026-06-24
656811,FF,3,3,5,2026-06-24
656811,SL,2,1,2,2026-06-24
657041,SL,1,0,0,2026-06-24
657136,CU,1,1,4,2026-06-24
657136,FF,2,0,0,2026-06-24
657136,SI,1,1,1,2026-06-24
657757,SL,1,0,0,2026-06-24
660271,CH,1,1,1,2026-06-24
660271,CU,1,1,1,2026-06-24
660271,FF,1,0,0,2026-06-24
660271,SI,1,0,0,2026-06-24
660271,ST,1,0,0,2026-06-24
661388,CH,2,2,2,2026-06-24
661388,SI,1,1,4,2026-06-24
662139,CU,2,1,1,2026-06-24
662139,FF,1,1,1,2026-06-24
662139,SI,1,0,0,2026-06-24
663368,FF,1,0,0,2026-06-24
663457,CH,1,0,0,2026-06-24
663457,FF,1,1,3,2026-06-24
663457,SI,2,0,0,2026-06-24
663494,FF,1,0,0,2026-06-24
663538,CH,1,1,2,2026-06-24
663538,FC,1,1,2,2026-06-24
663538,FF,2,1,2,2026-06-24
663538,SI,4,0,0,2026-06-24
663538,ST,1,1,2,2026-06-24
663586,FF,1,0,0,2026-06-24
663586,SI,1,0,0,2026-06-24
663616,FF,2,0,0,2026-06-24
663616,ST,1,0,0,2026-06-24
663698,CH,2,2,5,2026-06-24
663698,SL,2,0,0,2026-06-24
663728,FC,1,0,0,2026-06-24
663728,FF,3,1,1,2026-06-24
663743,CU,1,1,1,2026-06-24
663743,FC,1,0,0,2026-06-24
663743,ST,1,0,0,2026-06-24
663837,CH,1,0,0,2026-06-24
663837,FF,1,0,0,2026-06-24
663837,ST,1,1,1,2026-06-24
663886,FF,1,0,0,2026-06-24
663968,FF,2,1,1,2026-06-24
663968,SL,2,0,0,2026-06-24
664023,CU,1,1,2,2026-06-24
664023,SI,2,0,0,2026-06-24
664034,CH,1,1,4,2026-06-24
664034,SL,2,1,2,2026-06-24
664040,CH,1,0,0,2026-06-24
664040,FF,3,0,0,2026-06-24
664040,SL,1,1,1,2026-06-24
664702,SL,1,0,0,2026-06-24
664761,SI,2,0,0,2026-06-24
664761,SL,1,0,0,2026-06-24
664761,ST,1,0,0,2026-06-24
664770,CH,1,0,0,2026-06-24
664770,FF,2,1,4,2026-06-24
664983,FC,1,0,0,2026-06-24
664983,FF,1,1,1,2026-06-24
664983,SI,3,1,1,2026-06-24
665019,FF,2,0,0,2026-06-24
665019,ST,1,0,0,2026-06-24
665052,CH,1,0,0,2026-06-24
665052,SL,3,1,2,2026-06-24
665161,FS,1,0,0,2026-06-24
665161,SL,1,0,0,2026-06-24
665161,ST,1,1,1,2026-06-24
665487,CH,2,0,0,2026-06-24
665487,SL,1,0,0,2026-06-24
665489,CH,1,0,0,2026-06-24
665489,SI,1,0,0,2026-06-24
665489,SL,1,0,0,2026-06-24
665750,FC,1,0,0,2026-06-24
665750,FF,2,0,0,2026-06-24
665750,SI,1,0,0,2026-06-24
665804,SI,2,0,0,2026-06-24
665804,ST,1,1,1,2026-06-24
665862,CH,1,0,0,2026-06-24
665862,FF,3,0,0,2026-06-24
665877,SI,2,1,1,2026-06-24
665877,SL,1,1,4,2026-06-24
665923,CH,1,0,0,2026-06-24
665926,FF,1,0,0,2026-06-24
665926,SL,1,0,0,2026-06-24
665966,CH,1,1,2,2026-06-24
665966,FC,1,0,0,2026-06-24
665966,ST,1,0,0,2026-06-24
666018,CU,1,0,0,2026-06-24
666018,FC,1,1,2,2026-06-24
666018,FF,1,1,1,2026-06-24
666018,SI,1,0,0,2026-06-24
666023,SI,1,0,0,2026-06-24
666023,SL,1,0,0,2026-06-24
666139,CH,1,0,0,2026-06-24
666139,CU,1,0,0,2026-06-24
666139,FC,1,1,1,2026-06-24
666139,FF,1,0,0,2026-06-24
666152,FF,2,0,0,2026-06-24
666152,SI,1,0,0,2026-06-24
666152,ST,1,0,0,2026-06-24
666160,FC,1,1,1,2026-06-24
666182,FF,1,0,0,2026-06-24
666182,FS,1,0,0,2026-06-24
666182,SI,3,1,2,2026-06-24
666182,SL,1,1,1,2026-06-24
666182,ST,2,1,4,2026-06-24
666971,FF,2,0,0,2026-06-24
666971,SI,2,2,3,2026-06-24
666971,SL,1,0,0,2026-06-24
667472,CH,1,0,0,2026-06-24
667472,FF,1,0,0,2026-06-24
667472,SI,2,0,0,2026-06-24
667472,ST,1,0,0,2026-06-24
668227,CU,1,0,0,2026-06-24
668227,FF,1,0,0,2026-06-24
668227,SI,1,0,0,2026-06-24
668670,CH,1,0,0,2026-06-24
668670,FF,1,0,0,2026-06-24
668709,CH,1,0,0,2026-06-24
668709,FF,1,0,0,2026-06-24
668715,FF,3,1,4,2026-06-24
668715,SI,2,1,1,2026-06-24
668723,CU,1,0,0,2026-06-24
668723,FF,1,0,0,2026-06-24
668723,SI,1,0,0,2026-06-24
668723,SL,1,0,0,2026-06-24
668804,CU,1,0,0,2026-06-24
668804,FF,2,2,3,2026-06-24
668804,SL,1,0,0,2026-06-24
668885,FF,1,1,1,2026-06-24
668901,FF,3,1,4,2026-06-24
668901,SI,1,0,0,2026-06-24
668901,ST,1,0,0,2026-06-24
668904,FF,2,1,1,2026-06-24
668904,SI,1,0,0,2026-06-24
668904,ST,1,0,0,2026-06-24
668930,CH,1,0,0,2026-06-24
668930,SI,1,1,3,2026-06-24
668930,SL,2,0,0,2026-06-24
668930,ST,1,0,0,2026-06-24
668942,CH,1,1,4,2026-06-24
668952,FF,2,1,1,2026-06-24
668952,SL,1,0,0,2026-06-24
668952,ST,1,0,0,2026-06-24
669003,CH,1,1,1,2026-06-24
669003,FF,1,0,0,2026-06-24
669004,CU,1,0,0,2026-06-24
669004,FF,2,0,0,2026-06-24
669004,SL,1,1,1,2026-06-24
669016,FF,1,1,1,2026-06-24
669016,SI,3,2,2,2026-06-24
669065,FF,1,0,0,2026-06-24
669065,FS,1,1,3,2026-06-24
669065,SL,2,0,0,2026-06-24
669127,FS,1,0,0,2026-06-24
669127,SI,1,0,0,2026-06-24
669127,SL,1,0,0,2026-06-24
669224,CU,1,0,0,2026-06-24
669224,FF,1,0,0,2026-06-24
669224,SI,1,0,0,2026-06-24
669236,SI,2,0,0,2026-06-24
669236,SL,2,0,0,2026-06-24
669364,CH,1,1,1,2026-06-24
669364,FF,1,0,0,2026-06-24
669364,FS,1,0,0,2026-06-24
669364,SL,1,0,0,2026-06-24
669384,CU,1,0,0,2026-06-24
669384,FF,2,0,0,2026-06-24
669392,SI,3,1,1,2026-06-24
669392,SL,1,1,1,2026-06-24
669394,FF,1,0,0,2026-06-24
669394,SL,1,1,1,2026-06-24
669394,ST,1,0,0,2026-06-24
669477,FF,3,0,0,2026-06-24
669477,SL,1,0,0,2026-06-24
669707,CU,1,0,0,2026-06-24
669707,SI,3,0,0,2026-06-24
669743,FF,1,0,0,2026-06-24
669743,SL,1,0,0,2026-06-24
669743,ST,1,0,0,2026-06-24
669899,CU,2,0,0,2026-06-24
669899,FF,1,0,0,2026-06-24
669899,ST,1,0,0,2026-06-24
670032,FF,1,1,1,2026-06-24
670042,CU,2,0,0,2026-06-24
670042,FF,1,0,0,2026-06-24
670042,FS,1,0,0,2026-06-24
670224,CH,1,0,0,2026-06-24
670224,FF,1,0,0,2026-06-24
670224,SI,2,0,0,2026-06-24
670231,CH,2,0,0,2026-06-24
670231,FF,1,1,2,2026-06-24
670541,FC,1,0,0,2026-06-24
670541,FF,1,0,0,2026-06-24
670541,FS,1,0,0,2026-06-24
670623,CH,1,0,0,2026-06-24
670623,FF,1,0,0,2026-06-24
670623,SL,3,1,2,2026-06-24
670764,FC,4,1,2,2026-06-24
671056,SI,1,0,0,2026-06-24
671056,SV,1,0,0,2026-06-24
671277,FC,1,0,0,2026-06-24
671277,FS,1,0,0,2026-06-24
671277,SI,1,1,4,2026-06-24
671289,CU,2,1,1,2026-06-24
671289,FF,1,1,1,2026-06-24
671732,FF,1,0,0,2026-06-24
671732,FS,2,0,0,2026-06-24
671739,FF,2,0,0,2026-06-24
671739,SI,1,0,0,2026-06-24
671739,ST,1,0,0,2026-06-24
671976,FC,1,0,0,2026-06-24
671976,SI,1,0,0,2026-06-24
672275,FF,1,0,0,2026-06-24
672275,SI,2,0,0,2026-06-24
672275,ST,1,0,0,2026-06-24
672386,CU,1,0,0,2026-06-24
672386,FF,1,0,0,2026-06-24
672386,SL,1,0,0,2026-06-24
672515,CH,1,1,1,2026-06-24
672515,SI,1,0,0,2026-06-24
672640,FF,1,1,1,2026-06-24
672640,SL,2,1,4,2026-06-24
672695,CH,1,0,0,2026-06-24
672695,CU,1,0,0,2026-06-24
672695,FC,1,0,0,2026-06-24
672695,SL,1,1,1,2026-06-24
672695,ST,1,0,0,2026-06-24
672724,FC,1,0,0,2026-06-24
672724,FF,1,0,0,2026-06-24
672724,SL,3,0,0,2026-06-24
672960,CH,1,0,0,2026-06-24
672960,SL,3,0,0,2026-06-24
673237,FF,1,0,0,2026-06-24
673237,SL,3,1,1,2026-06-24
673490,FF,2,0,0,2026-06-24
673490,SL,1,0,0,2026-06-24
673548,CU,1,0,0,2026-06-24
673548,FC,1,0,0,2026-06-24
673548,SI,5,0,0,2026-06-24
673548,ST,3,0,0,2026-06-24
673962,FC,1,0,0,2026-06-24
673962,FF,2,0,0,2026-06-24
673962,ST,1,0,0,2026-06-24
676356,CH,1,1,2,2026-06-24
676356,FF,1,0,0,2026-06-24
676356,SI,1,0,0,2026-06-24
676356,ST,1,0,0,2026-06-24
676369,FF,1,0,0,2026-06-24
676369,SV,1,0,0,2026-06-24
676391,FF,1,0,0,2026-06-24
676475,CH,1,1,1,2026-06-24
676475,SI,2,0,0,2026-06-24
676572,FF,3,1,1,2026-06-24
676572,FS,1,0,0,2026-06-24
676572,SI,1,0,0,2026-06-24
676609,CH,1,0,0,2026-06-24
676609,FF,2,0,0,2026-06-24
676724,CH,2,1,4,2026-06-24
676724,SL,1,0,0,2026-06-24
676914,SL,3,0,0,2026-06-24
677587,CH,1,1,1,2026-06-24
677587,FC,1,0,0,2026-06-24
677587,FF,2,0,0,2026-06-24
677587,SL,1,0,0,2026-06-24
677588,CH,1,0,0,2026-06-24
677588,CU,1,0,0,2026-06-24
677588,FF,1,0,0,2026-06-24
677588,SI,1,1,3,2026-06-24
677594,SI,2,1,1,2026-06-24
677594,SL,1,0,0,2026-06-24
677594,ST,1,1,1,2026-06-24
677649,FF,1,0,0,2026-06-24
677649,SI,1,0,0,2026-06-24
677649,ST,1,0,0,2026-06-24
677800,FF,1,0,0,2026-06-24
677800,ST,3,0,0,2026-06-24
677870,SL,1,0,0,2026-06-24
677870,ST,1,0,0,2026-06-24
677942,FF,1,0,0,2026-06-24
677942,SL,2,0,0,2026-06-24
678011,CH,2,1,2,2026-06-24
678011,FF,2,1,1,2026-06-24
678246,FC,1,0,0,2026-06-24
678246,FF,1,0,0,2026-06-24
678246,SI,1,1,1,2026-06-24
678246,SL,1,1,1,2026-06-24
678391,CU,1,1,4,2026-06-24
678391,FC,1,0,0,2026-06-24
678554,FF,1,0,0,2026-06-24
678554,SL,1,1,4,2026-06-24
678662,CU,1,0,0,2026-06-24
678662,FC,2,0,0,2026-06-24
678662,FF,1,0,0,2026-06-24
678882,CU,1,0,0,2026-06-24
678882,FC,3,3,6,2026-06-24
678882,ST,1,0,0,2026-06-24
679529,FF,2,1,2,2026-06-24
679529,FS,1,0,0,2026-06-24
679822,CH,1,0,0,2026-06-24
679822,SL,1,0,0,2026-06-24
679845,FF,1,0,0,2026-06-24
679845,SI,2,0,0,2026-06-24
679845,ST,1,0,0,2026-06-24
680474,FF,1,0,0,2026-06-24
680474,SI,1,0,0,2026-06-24
680574,FC,1,0,0,2026-06-24
680574,SL,1,0,0,2026-06-24
680757,FC,2,2,2,2026-06-24
680757,SI,1,0,0,2026-06-24
680757,SL,1,0,0,2026-06-24
681082,SI,1,0,0,2026-06-24
681082,SL,1,1,2,2026-06-24
681082,ST,2,0,0,2026-06-24
681198,FC,1,1,1,2026-06-24
681198,SI,3,1,2,2026-06-24
681198,SL,1,0,0,2026-06-24
681297,FF,2,0,0,2026-06-24
681297,SI,1,1,1,2026-06-24
681297,SL,1,0,0,2026-06-24
681351,CH,1,1,1,2026-06-24
681481,FS,1,0,0,2026-06-24
681508,SL,1,0,0,2026-06-24
681624,CU,1,0,0,2026-06-24
681624,FF,3,0,0,2026-06-24
681715,FC,1,0,0,2026-06-24
681715,FF,1,0,0,2026-06-24
681715,SL,2,0,0,2026-06-24
681807,FF,1,0,0,2026-06-24
681807,SI,1,0,0,2026-06-24
681807,ST,1,0,0,2026-06-24
681909,CU,1,1,1,2026-06-24
681987,FC,1,0,0,2026-06-24
681987,SI,2,0,0,2026-06-24
681987,ST,1,0,0,2026-06-24
682177,CH,1,0,0,2026-06-24
682177,CU,1,0,0,2026-06-24
682177,FF,1,0,0,2026-06-24
682177,ST,1,0,0,2026-06-24
682622,FC,1,0,0,2026-06-24
682622,SI,2,0,0,2026-06-24
682626,FC,1,0,0,2026-06-24
682626,FF,3,2,5,2026-06-24
682626,FS,1,0,0,2026-06-24
682626,SI,1,1,4,2026-06-24
682626,ST,1,0,0,2026-06-24
682674,CU,2,0,0,2026-06-24
682674,SL,2,2,5,2026-06-24
682829,CU,1,0,0,2026-06-24
682829,FC,1,0,0,2026-06-24
682829,FF,2,1,1,2026-06-24
682848,CU,1,0,0,2026-06-24
682848,FF,2,1,1,2026-06-24
682848,ST,1,1,2,2026-06-24
682928,SI,1,1,1,2026-06-24
682928,ST,1,0,0,2026-06-24
682985,CH,1,0,0,2026-06-24
682985,FF,2,1,1,2026-06-24
682985,SL,1,0,0,2026-06-24
682997,FF,3,1,3,2026-06-24
682998,CH,1,0,0,2026-06-24
682998,CU,1,0,0,2026-06-24
682998,SI,1,1,1,2026-06-24
682998,SL,1,0,0,2026-06-24
682998,ST,1,0,0,2026-06-24
683002,FF,2,0,0,2026-06-24
683002,SI,1,0,0,2026-06-24
683002,SL,1,0,0,2026-06-24
683011,CH,1,0,0,2026-06-24
683011,CU,1,0,0,2026-06-24
683011,FC,1,0,0,2026-06-24
683011,FF,1,0,0,2026-06-24
683083,CU,1,0,0,2026-06-24
683083,FF,2,0,0,2026-06-24
683083,SL,1,0,0,2026-06-24
683146,FF,1,0,0,2026-06-24
683146,FS,1,0,0,2026-06-24
683146,ST,1,0,0,2026-06-24
683357,FF,1,0,0,2026-06-24
683357,SL,1,1,1,2026-06-24
683734,SI,1,1,2,2026-06-24
683737,CH,4,0,0,2026-06-24
683737,FC,1,1,4,2026-06-24
683737,FF,2,0,0,2026-06-24
683737,ST,1,0,0,2026-06-24
683953,CH,1,0,0,2026-06-24
683953,FF,1,0,0,2026-06-24
683953,SL,1,0,0,2026-06-24
683953,ST,2,0,0,2026-06-24
685133,FF,1,1,1,2026-06-24
685133,FS,1,0,0,2026-06-24
685133,SI,2,1,1,2026-06-24
686217,SI,3,0,0,2026-06-24
686217,SL,1,1,2,2026-06-24
686452,CU,1,0,0,2026-06-24
686452,FF,1,0,0,2026-06-24
686452,SI,1,0,0,2026-06-24
686475,ST,2,1,1,2026-06-24
686527,CU,1,0,0,2026-06-24
686527,FF,2,0,0,2026-06-24
686527,ST,1,0,0,2026-06-24
686555,CH,1,0,0,2026-06-24
686555,SI,1,1,1,2026-06-24
686555,SL,1,0,0,2026-06-24
686555,ST,1,0,0,2026-06-24
686611,CH,1,0,0,2026-06-24
686611,SI,3,0,0,2026-06-24
686681,CH,2,1,2,2026-06-24
686681,CU,1,1,1,2026-06-24
686681,ST,1,0,0,2026-06-24
686780,FF,1,0,0,2026-06-24
686797,FF,1,0,0,2026-06-24
686797,FS,1,1,1,2026-06-24
686948,SL,2,0,0,2026-06-24
687093,FF,1,0,0,2026-06-24
687093,SL,1,1,1,2026-06-24
687221,CU,1,0,0,2026-06-24
687221,FF,3,0,0,2026-06-24
687263,CH,1,0,0,2026-06-24
687282,CH,1,0,0,2026-06-24
687282,FC,1,0,0,2026-06-24
687282,FF,1,0,0,2026-06-24
687282,SI,1,1,1,2026-06-24
687462,SL,1,0,0,2026-06-24
687749,FC,1,1,2,2026-06-24
687749,SI,1,0,0,2026-06-24
687859,SI,1,1,1,2026-06-24
690924,CU,1,0,0,2026-06-24
690924,FC,1,0,0,2026-06-24
690924,FF,1,0,0,2026-06-24
690976,CU,2,0,0,2026-06-24
690976,FF,2,1,2,2026-06-24
690984,SL,2,1,1,2026-06-24
690993,FS,1,0,0,2026-06-24
691016,FS,2,0,0,2026-06-24
691016,SI,2,0,0,2026-06-24
691019,FF,1,0,0,2026-06-24
691019,SI,1,0,0,2026-06-24
691019,SL,1,1,1,2026-06-24
691023,FF,2,1,1,2026-06-24
691023,SL,1,0,0,2026-06-24
691026,CU,1,0,0,2026-06-24
691026,SI,2,1,1,2026-06-24
691026,SL,1,0,0,2026-06-24
691176,CH,2,1,4,2026-06-24
691176,FF,1,0,0,2026-06-24
691176,SI,1,0,0,2026-06-24
691406,FF,1,0,0,2026-06-24
691406,SI,1,0,0,2026-06-24
691458,SI,1,0,0,2026-06-24
691458,SL,1,1,1,2026-06-24
691458,SV,1,1,2,2026-06-24
691718,CH,2,1,1,2026-06-24
691718,CU,1,0,0,2026-06-24
691718,FC,1,1,1,2026-06-24
691718,FF,1,1,1,2026-06-24
691718,SI,2,0,0,2026-06-24
691718,ST,2,0,0,2026-06-24
691720,CH,1,0,0,2026-06-24
691720,FC,1,0,0,2026-06-24
691720,FF,1,1,1,2026-06-24
691723,CU,2,1,1,2026-06-24
691723,SL,1,0,0,2026-06-24
691777,FF,1,1,4,2026-06-24
691777,FS,1,0,0,2026-06-24
691777,SL,1,0,0,2026-06-24
691785,FF,2,1,2,2026-06-24
693304,FF,2,0,0,2026-06-24
693304,SI,3,2,2,2026-06-24
693307,CH,1,0,0,2026-06-24
693307,FF,1,0,0,2026-06-24
693307,SI,2,0,0,2026-06-24
693307,ST,1,0,0,2026-06-24
694192,CH,1,0,0,2026-06-24
694192,SI,1,1,2,2026-06-24
694192,SL,3,1,1,2026-06-24
694203,FF,2,0,0,2026-06-24
694203,SI,1,0,0,2026-06-24
694203,SL,1,0,0,2026-06-24
694212,FF,3,1,4,2026-06-24
694212,FS,1,1,4,2026-06-24
694212,SL,1,0,0,2026-06-24
694249,CH,1,0,0,2026-06-24
694249,FS,1,1,1,2026-06-24
694249,SI,1,0,0,2026-06-24
694249,ST,1,1,2,2026-06-24
694362,CU,1,1,1,2026-06-24
694362,SI,1,0,0,2026-06-24
694362,SL,1,0,0,2026-06-24
694362,SV,1,1,2,2026-06-24
694371,CU,1,0,0,2026-06-24
694371,FF,1,1,1,2026-06-24
694371,SI,1,0,0,2026-06-24
694371,SL,2,1,2,2026-06-24
694378,FC,1,0,0,2026-06-24
694378,FF,2,1,1,2026-06-24
694378,SL,1,1,1,2026-06-24
694384,SI,1,0,0,2026-06-24
694384,SL,3,1,1,2026-06-24
694388,FS,3,1,3,2026-06-24
694410,CH,1,0,0,2026-06-24
694410,FC,1,1,4,2026-06-24
694410,FF,1,0,0,2026-06-24
694671,FC,1,0,0,2026-06-24
694671,SL,2,1,4,2026-06-24
694671,ST,1,1,1,2026-06-24
694728,FS,2,0,0,2026-06-24
694728,SL,1,0,0,2026-06-24
695490,CH,1,1,1,2026-06-24
695490,SI,1,0,0,2026-06-24
695506,CH,3,0,0,2026-06-24
695506,FF,1,0,0,2026-06-24
695578,CU,3,0,0,2026-06-24
695578,SI,2,0,0,2026-06-24
695600,FF,3,1,1,2026-06-24
695600,SI,1,0,0,2026-06-24
695657,FF,2,0,0,2026-06-24
695657,SL,1,1,2,2026-06-24
695657,ST,1,0,0,2026-06-24
695681,CH,1,0,0,2026-06-24
695681,FF,1,0,0,2026-06-24
695681,SL,2,1,1,2026-06-24
695731,FC,2,0,0,2026-06-24
695731,FF,1,1,4,2026-06-24
695731,SI,1,0,0,2026-06-24
695734,CU,2,0,0,2026-06-24
695734,FC,1,0,0,2026-06-24
695734,SI,1,1,1,2026-06-24
696030,CH,1,0,0,2026-06-24
696030,FF,2,0,0,2026-06-24
696030,ST,1,1,1,2026-06-24
696100,CU,1,0,0,2026-06-24
696100,FF,1,0,0,2026-06-24
696100,SI,1,0,0,2026-06-24
696100,SL,1,0,0,2026-06-24
696135,FC,1,0,0,2026-06-24
696135,SI,1,1,1,2026-06-24
696135,SL,1,0,0,2026-06-24
696135,ST,1,1,1,2026-06-24
699013,FF,3,2,3,2026-06-24
699393,CH,1,1,1,2026-06-24
699393,CU,1,0,0,2026-06-24
699393,FC,1,0,0,2026-06-24
699393,SI,3,1,1,2026-06-24
699393,ST,2,1,2,2026-06-24
699625,CH,1,0,0,2026-06-24
699625,FF,1,0,0,2026-06-24
700250,CH,1,1,1,2026-06-24
700250,CU,1,0,0,2026-06-24
700250,SI,2,1,1,2026-06-24
700932,CH,1,1,1,2026-06-24
700932,FF,1,0,0,2026-06-24
700932,SL,1,0,0,2026-06-24
701162,CH,1,0,0,2026-06-24
701162,FF,1,0,0,2026-06-24
701162,FS,1,0,0,2026-06-24
701358,FF,1,0,0,2026-06-24
701358,SL,2,0,0,2026-06-24
701398,FC,1,0,0,2026-06-24
701398,FF,1,0,0,2026-06-24
701398,SL,1,1,1,2026-06-24
701398,ST,1,1,2,2026-06-24
701538,FC,1,0,0,2026-06-24
701538,FF,2,0,0,2026-06-24
701538,SI,1,0,0,2026-06-24
701675,SL,1,0,0,2026-06-24
701678,FF,1,1,1,2026-06-24
701678,FS,1,0,0,2026-06-24
701678,ST,1,1,1,2026-06-24
701762,FF,1,0,0,2026-06-24
701762,FS,1,0,0,2026-06-24
701762,SL,2,0,0,2026-06-24
701807,CH,1,1,2,2026-06-24
701807,FF,3,0,0,2026-06-24
701807,FS,1,0,0,2026-06-24
701807,SI,2,0,0,2026-06-24
701807,SL,1,1,1,2026-06-24
702222,SI,2,0,0,2026-06-24
702222,SL,1,0,0,2026-06-24
702284,CU,1,1,2,2026-06-24
702284,FF,1,0,0,2026-06-24
702284,FS,1,0,0,2026-06-24
